time,power_opt
2025-07-08 11:55:00,0.0
2025-07-08 12:00:00,9000.0
2025-07-08 12:05:00,9000.0
2025-07-08 12:10:00,9000.0
2025-07-08 12:15:00,9000.0
2025-07-08 12:20:00,9000.0
2025-07-08 12:25:00,9000.0
2025-07-08 12:30:00,9000.0
2025-07-08 12:35:00,5696.369
2025-07-08 12:40:00,0.0
2025-07-08 12:45:00,0.0
2025-07-08 12:50:00,0.0
2025-07-08 12:55:00,0.0
2025-07-08 13:00:00,0.0
2025-07-08 13:05:00,0.0
2025-07-08 13:10:00,0.0
2025-07-08 13:15:00,0.0
2025-07-08 13:20:00,0.0
2025-07-08 13:25:00,0.0
2025-07-08 13:30:00,0.0
2025-07-08 13:35:00,0.0
2025-07-08 13:40:00,0.0
2025-07-08 13:45:00,0.0
2025-07-08 13:50:00,0.0
2025-07-08 13:55:00,0.0
2025-07-08 14:00:00,0.0
2025-07-08 14:05:00,0.0
2025-07-08 14:10:00,0.0
2025-07-08 14:15:00,0.0
2025-07-08 14:20:00,0.0
2025-07-08 14:25:00,0.0
2025-07-08 14:30:00,0.0
2025-07-08 14:35:00,0.0
2025-07-08 14:40:00,0.0
2025-07-08 14:45:00,0.0
2025-07-08 14:50:00,0.0
2025-07-08 14:55:00,0.0
2025-07-08 15:00:00,-536.267
2025-07-08 15:05:00,-588.297
2025-07-08 15:10:00,-424.257
2025-07-08 15:15:00,-524.257
2025-07-08 15:20:00,-516.257
2025-07-08 15:25:00,-296.267
2025-07-08 15:30:00,-500.277
2025-07-08 15:35:00,-500.277
2025-07-08 15:40:00,-576.247
2025-07-08 15:45:00,-532.287
2025-07-08 15:50:00,-396.257
2025-07-08 15:55:00,-356.267
2025-07-08 16:00:00,-464.267
2025-07-08 16:05:00,-408.257
2025-07-08 16:10:00,-584.267
2025-07-08 16:15:00,-636.267
2025-07-08 16:20:00,-416.287
2025-07-08 16:25:00,-456.277
2025-07-08 16:30:00,-408.247
2025-07-08 16:35:00,-392.267
2025-07-08 16:40:00,-492.267
2025-07-08 16:45:00,-472.257
2025-07-08 16:50:00,-360.257
2025-07-08 16:55:00,-324.277
2025-07-08 17:00:00,-360.257
2025-07-08 17:05:00,-484.277
2025-07-08 17:10:00,-468.257
2025-07-08 17:15:00,-424.257
2025-07-08 17:20:00,-408.287
2025-07-08 17:25:00,-288.247
2025-07-08 17:30:00,-208.267
2025-07-08 17:35:00,-332.277
2025-07-08 17:40:00,-516.277
2025-07-08 17:45:00,-528.277
2025-07-08 17:50:00,-516.257
2025-07-08 17:55:00,-532.257
2025-07-08 18:00:00,9000.0
2025-07-08 18:05:00,5184.678
2025-07-08 18:10:00,0.0
2025-07-08 18:15:00,0.0
2025-07-08 18:20:00,0.0
2025-07-08 18:25:00,0.0
2025-07-08 18:30:00,0.0
2025-07-08 18:35:00,0.0
2025-07-08 18:40:00,0.0
2025-07-08 18:45:00,0.0
2025-07-08 18:50:00,0.0
2025-07-08 18:55:00,0.0
2025-07-08 19:00:00,0.0
2025-07-08 19:05:00,0.0
2025-07-08 19:10:00,0.0
2025-07-08 19:15:00,0.0
2025-07-08 19:20:00,0.0
2025-07-08 19:25:00,0.0
2025-07-08 19:30:00,0.0
2025-07-08 19:35:00,0.0
2025-07-08 19:40:00,0.0
2025-07-08 19:45:00,0.0
2025-07-08 19:50:00,0.0
2025-07-08 19:55:00,0.0
2025-07-08 20:00:00,0.0
2025-07-08 20:05:00,0.0
2025-07-08 20:10:00,0.0
2025-07-08 20:15:00,0.0
2025-07-08 20:20:00,0.0
2025-07-08 20:25:00,0.0
2025-07-08 20:30:00,0.0
2025-07-08 20:35:00,0.0
2025-07-08 20:40:00,0.0
2025-07-08 20:45:00,0.0
2025-07-08 20:50:00,0.0
2025-07-08 20:55:00,0.0
2025-07-08 21:00:00,0.0
2025-07-08 21:05:00,0.0
2025-07-08 21:10:00,0.0
2025-07-08 21:15:00,0.0
2025-07-08 21:20:00,0.0
2025-07-08 21:25:00,0.0
2025-07-08 21:30:00,0.0
2025-07-08 21:35:00,0.0
2025-07-08 21:40:00,0.0
2025-07-08 21:45:00,0.0
2025-07-08 21:50:00,0.0
2025-07-08 21:55:00,0.0
2025-07-08 22:00:00,-490.457
2025-07-08 22:05:00,-482.467
2025-07-08 22:10:00,-666.447
2025-07-08 22:15:00,-662.387
2025-07-08 22:20:00,-662.437
2025-07-08 22:25:00,-626.407
2025-07-08 22:30:00,-574.407
2025-07-08 22:35:00,-610.427
2025-07-08 22:40:00,-578.447
2025-07-08 22:45:00,-686.437
2025-07-08 22:50:00,-658.407
2025-07-08 22:55:00,-718.437
2025-07-08 23:00:00,-618.437
2025-07-08 23:05:00,-698.437
2025-07-08 23:10:00,-578.487
2025-07-08 23:15:00,-682.427
2025-07-08 23:20:00,-606.437
2025-07-08 23:25:00,-626.457
2025-07-08 23:30:00,-642.437
2025-07-08 23:35:00,-678.437
2025-07-08 23:40:00,-658.437
2025-07-08 23:45:00,-754.427
2025-07-08 23:50:00,-690.447
2025-07-08 23:55:00,-762.417
2025-07-09 00:00:00,-742.407
2025-07-09 00:05:00,-630.427
2025-07-09 00:10:00,-686.387
2025-07-09 00:15:00,-710.457
2025-07-09 00:20:00,-654.417
2025-07-09 00:25:00,-666.467
2025-07-09 00:30:00,-698.437
2025-07-09 00:35:00,-682.437
2025-07-09 00:40:00,-650.457
2025-07-09 00:45:00,-666.407
2025-07-09 00:50:00,-718.457
2025-07-09 00:55:00,-670.417
2025-07-09 01:00:00,-642.457
2025-07-09 01:05:00,-646.447
2025-07-09 01:10:00,-610.457
2025-07-09 01:15:00,-678.437
2025-07-09 01:20:00,-714.447
2025-07-09 01:25:00,-594.447
2025-07-09 01:30:00,-586.457
2025-07-09 01:35:00,-626.477
2025-07-09 01:40:00,-542.467
2025-07-09 01:45:00,-566.397
2025-07-09 01:50:00,-602.477
2025-07-09 01:55:00,-578.467
2025-07-09 02:00:00,-594.457
2025-07-09 02:05:00,-622.437
2025-07-09 02:10:00,-590.437
2025-07-09 02:15:00,-558.457
2025-07-09 02:20:00,-562.407
2025-07-09 02:25:00,-618.417
2025-07-09 02:30:00,-690.427
2025-07-09 02:35:00,-662.457
2025-07-09 02:40:00,-618.457
2025-07-09 02:45:00,-606.437
2025-07-09 02:50:00,-714.457
2025-07-09 02:55:00,-710.437
2025-07-09 03:00:00,-642.447
2025-07-09 03:05:00,-646.417
2025-07-09 03:10:00,-718.457
2025-07-09 03:15:00,-630.437
2025-07-09 03:20:00,-618.407
2025-07-09 03:25:00,-646.457
2025-07-09 03:30:00,-634.437
2025-07-09 03:35:00,-646.457
2025-07-09 03:40:00,-702.467
2025-07-09 03:45:00,-658.457
2025-07-09 03:50:00,-642.447
2025-07-09 03:55:00,-630.437
2025-07-09 04:00:00,-718.457
2025-07-09 04:05:00,-662.417
2025-07-09 04:10:00,-690.447
2025-07-09 04:15:00,-638.467
2025-07-09 04:20:00,-666.457
2025-07-09 04:25:00,-698.447
2025-07-09 04:30:00,-702.447
2025-07-09 04:35:00,-738.407
2025-07-09 04:40:00,-702.437
2025-07-09 04:45:00,-702.457
2025-07-09 04:50:00,-722.447
2025-07-09 04:55:00,-654.437
2025-07-09 05:00:00,-670.437
2025-07-09 05:05:00,-698.427
2025-07-09 05:10:00,-738.457
2025-07-09 05:15:00,-722.397
2025-07-09 05:20:00,-762.457
2025-07-09 05:25:00,-718.407
2025-07-09 05:30:00,-750.437
2025-07-09 05:35:00,-590.437
2025-07-09 05:40:00,-794.397
2025-07-09 05:45:00,-718.407
2025-07-09 05:50:00,-806.447
2025-07-09 05:55:00,-714.437
2025-07-09 06:00:00,-766.437
2025-07-09 06:05:00,-746.437
2025-07-09 06:10:00,-654.427
2025-07-09 06:15:00,-698.447
2025-07-09 06:20:00,-706.417
2025-07-09 06:25:00,-626.427
2025-07-09 06:30:00,-734.447
2025-07-09 06:35:00,-702.437
2025-07-09 06:40:00,-690.427
2025-07-09 06:45:00,-798.397
2025-07-09 06:50:00,-770.447
2025-07-09 06:55:00,-666.407
2025-07-09 07:00:00,-634.407
2025-07-09 07:05:00,-634.377
2025-07-09 07:10:00,-574.437
2025-07-09 07:15:00,-682.437
2025-07-09 07:20:00,-690.407
2025-07-09 07:25:00,-726.377
2025-07-09 07:30:00,-622.427
2025-07-09 07:35:00,-646.457
2025-07-09 07:40:00,-710.427
2025-07-09 07:45:00,-730.447
2025-07-09 07:50:00,-678.437
2025-07-09 07:55:00,-606.457
2025-07-09 08:00:00,0.0
2025-07-09 08:05:00,0.0
2025-07-09 08:10:00,0.0
2025-07-09 08:15:00,0.0
2025-07-09 08:20:00,0.0
2025-07-09 08:25:00,0.0
2025-07-09 08:30:00,0.0
2025-07-09 08:35:00,0.0
2025-07-09 08:40:00,0.0
2025-07-09 08:45:00,0.0
2025-07-09 08:50:00,0.0
2025-07-09 08:55:00,0.0
2025-07-09 09:00:00,0.0
2025-07-09 09:05:00,0.0
2025-07-09 09:10:00,0.0
2025-07-09 09:15:00,0.0
2025-07-09 09:20:00,0.0
2025-07-09 09:25:00,0.0
2025-07-09 09:30:00,0.0
2025-07-09 09:35:00,0.0
2025-07-09 09:40:00,0.0
2025-07-09 09:45:00,0.0
2025-07-09 09:50:00,0.0
2025-07-09 09:55:00,0.0
2025-07-09 10:00:00,0.0
2025-07-09 10:05:00,0.0
2025-07-09 10:10:00,0.0
2025-07-09 10:15:00,0.0
2025-07-09 10:20:00,0.0
2025-07-09 10:25:00,0.0
2025-07-09 10:30:00,0.0
2025-07-09 10:35:00,0.0
2025-07-09 10:40:00,0.0
2025-07-09 10:45:00,0.0
2025-07-09 10:50:00,0.0
2025-07-09 10:55:00,0.0
2025-07-09 11:00:00,0.0
2025-07-09 11:05:00,0.0
2025-07-09 11:10:00,0.0
2025-07-09 11:15:00,0.0
2025-07-09 11:20:00,0.0
2025-07-09 11:25:00,0.0
2025-07-09 11:30:00,0.0
2025-07-09 11:35:00,0.0
2025-07-09 11:40:00,0.0
2025-07-09 11:45:00,0.0
2025-07-09 11:50:00,0.0
2025-07-09 11:55:00,0.0
2025-07-09 12:00:00,9000.0
2025-07-09 12:05:00,9000.0
2025-07-09 12:10:00,9000.0
2025-07-09 12:15:00,9000.0
2025-07-09 12:20:00,9000.0
2025-07-09 12:25:00,9000.0
2025-07-09 12:30:00,9000.0
2025-07-09 12:35:00,6770.046
2025-07-09 12:40:00,0.0
2025-07-09 12:45:00,0.0
2025-07-09 12:50:00,0.0
2025-07-09 12:55:00,0.0
2025-07-09 13:00:00,0.0
2025-07-09 13:05:00,0.0
2025-07-09 13:10:00,0.0
2025-07-09 13:15:00,0.0
2025-07-09 13:20:00,0.0
2025-07-09 13:25:00,0.0
2025-07-09 13:30:00,0.0
2025-07-09 13:35:00,0.0
2025-07-09 13:40:00,0.0
2025-07-09 13:45:00,0.0
2025-07-09 13:50:00,0.0
2025-07-09 13:55:00,0.0
2025-07-09 14:00:00,0.0
2025-07-09 14:05:00,0.0
2025-07-09 14:10:00,0.0
2025-07-09 14:15:00,0.0
2025-07-09 14:20:00,0.0
2025-07-09 14:25:00,0.0
2025-07-09 14:30:00,0.0
2025-07-09 14:35:00,0.0
2025-07-09 14:40:00,0.0
2025-07-09 14:45:00,0.0
2025-07-09 14:50:00,0.0
2025-07-09 14:55:00,0.0
2025-07-09 15:00:00,-442.457
2025-07-09 15:05:00,-406.417
2025-07-09 15:10:00,-470.437
2025-07-09 15:15:00,-530.427
2025-07-09 15:20:00,-534.447
2025-07-09 15:25:00,-382.427
2025-07-09 15:30:00,-362.457
2025-07-09 15:35:00,-386.417
2025-07-09 15:40:00,-438.457
2025-07-09 15:45:00,-490.467
2025-07-09 15:50:00,-434.407
2025-07-09 15:55:00,-410.437
2025-07-09 16:00:00,-478.427
2025-07-09 16:05:00,-446.447
2025-07-09 16:10:00,-466.417
2025-07-09 16:15:00,-574.457
2025-07-09 16:20:00,-402.397
2025-07-09 16:25:00,-250.397
2025-07-09 16:30:00,-422.447
2025-07-09 16:35:00,-554.407
2025-07-09 16:40:00,-442.417
2025-07-09 16:45:00,-490.427
2025-07-09 16:50:00,-442.407
2025-07-09 16:55:00,-438.427
2025-07-09 17:00:00,-306.457
2025-07-09 17:05:00,-346.437
2025-07-09 17:10:00,-406.437
2025-07-09 17:15:00,-426.427
2025-07-09 17:20:00,-446.407
2025-07-09 17:25:00,-362.437
2025-07-09 17:30:00,-442.417
2025-07-09 17:35:00,-286.437
2025-07-09 17:40:00,-226.437
2025-07-09 17:45:00,-354.427
2025-07-09 17:50:00,-442.377
2025-07-09 17:55:00,-446.457
2025-07-09 18:00:00,8999.999
2025-07-09 18:05:00,4277.368
2025-07-09 18:10:00,0.0
2025-07-09 18:15:00,0.0
2025-07-09 18:20:00,0.0
2025-07-09 18:25:00,0.0
2025-07-09 18:30:00,0.0
2025-07-09 18:35:00,0.0
2025-07-09 18:40:00,0.0
2025-07-09 18:45:00,0.0
2025-07-09 18:50:00,0.0
2025-07-09 18:55:00,0.0
2025-07-09 19:00:00,0.0
2025-07-09 19:05:00,0.0
2025-07-09 19:10:00,0.0
2025-07-09 19:15:00,0.0
2025-07-09 19:20:00,0.0
2025-07-09 19:25:00,0.0
2025-07-09 19:30:00,0.0
2025-07-09 19:35:00,0.0
2025-07-09 19:40:00,0.0
2025-07-09 19:45:00,0.0
2025-07-09 19:50:00,0.0
2025-07-09 19:55:00,0.0
2025-07-09 20:00:00,0.0
2025-07-09 20:05:00,0.0
2025-07-09 20:10:00,0.0
2025-07-09 20:15:00,0.0
2025-07-09 20:20:00,0.0
2025-07-09 20:25:00,0.0
2025-07-09 20:30:00,0.0
2025-07-09 20:35:00,0.0
2025-07-09 20:40:00,0.0
2025-07-09 20:45:00,0.0
2025-07-09 20:50:00,0.0
2025-07-09 20:55:00,0.0
2025-07-09 21:00:00,0.0
2025-07-09 21:05:00,0.0
2025-07-09 21:10:00,0.0
2025-07-09 21:15:00,0.0
2025-07-09 21:20:00,0.0
2025-07-09 21:25:00,0.0
2025-07-09 21:30:00,0.0
2025-07-09 21:35:00,0.0
2025-07-09 21:40:00,0.0
2025-07-09 21:45:00,0.0
2025-07-09 21:50:00,0.0
2025-07-09 21:55:00,0.0
2025-07-09 22:00:00,-508.708
2025-07-09 22:05:00,-584.678
2025-07-09 22:10:00,-504.648
2025-07-09 22:15:00,-508.648
2025-07-09 22:20:00,-524.688
2025-07-09 22:25:00,-516.698
2025-07-09 22:30:00,-452.718
2025-07-09 22:35:00,-564.688
2025-07-09 22:40:00,-480.688
2025-07-09 22:45:00,-520.658
2025-07-09 22:50:00,-480.668
2025-07-09 22:55:00,-536.708
2025-07-09 23:00:00,-548.668
2025-07-09 23:05:00,-576.658
2025-07-09 23:10:00,-580.688
2025-07-09 23:15:00,-564.688
2025-07-09 23:20:00,-552.698
2025-07-09 23:25:00,-528.658
2025-07-09 23:30:00,-552.648
2025-07-09 23:35:00,-576.678
2025-07-09 23:40:00,-528.678
2025-07-09 23:45:00,-628.678
2025-07-09 23:50:00,-540.688
2025-07-09 23:55:00,-576.688
2025-07-10 00:00:00,-496.668
2025-07-10 00:05:00,-500.698
2025-07-10 00:10:00,-528.678
2025-07-10 00:15:00,-500.628
2025-07-10 00:20:00,-512.688
2025-07-10 00:25:00,-564.678
2025-07-10 00:30:00,-524.698
2025-07-10 00:35:00,-476.708
2025-07-10 00:40:00,-536.708
2025-07-10 00:45:00,-492.678
2025-07-10 00:50:00,-448.668
2025-07-10 00:55:00,-528.678
2025-07-10 01:00:00,-424.708
2025-07-10 01:05:00,-448.728
2025-07-10 01:10:00,-504.708
2025-07-10 01:15:00,-436.678
2025-07-10 01:20:00,-504.688
2025-07-10 01:25:00,-468.678
2025-07-10 01:30:00,-528.678
2025-07-10 01:35:00,-552.658
2025-07-10 01:40:00,-488.648
2025-07-10 01:45:00,-484.658
2025-07-10 01:50:00,-496.648
2025-07-10 01:55:00,-536.678
2025-07-10 02:00:00,-576.678
2025-07-10 02:05:00,-544.708
2025-07-10 02:10:00,-532.678
2025-07-10 02:15:00,-580.688
2025-07-10 02:20:00,-584.668
2025-07-10 02:25:00,-580.658
2025-07-10 02:30:00,-600.738
2025-07-10 02:35:00,-560.698
2025-07-10 02:40:00,-588.708
2025-07-10 02:45:00,-512.708
2025-07-10 02:50:00,-620.688
2025-07-10 02:55:00,-648.708
2025-07-10 03:00:00,-620.688
2025-07-10 03:05:00,-636.688
2025-07-10 03:10:00,-544.678
2025-07-10 03:15:00,-540.678
2025-07-10 03:20:00,-604.668
2025-07-10 03:25:00,-548.688
2025-07-10 03:30:00,-572.688
2025-07-10 03:35:00,-516.658
2025-07-10 03:40:00,-552.688
2025-07-10 03:45:00,-524.678
2025-07-10 03:50:00,-568.688
2025-07-10 03:55:00,-600.688
2025-07-10 04:00:00,-504.688
2025-07-10 04:05:00,-560.688
2025-07-10 04:10:00,-528.708
2025-07-10 04:15:00,-516.688
2025-07-10 04:20:00,-476.678
2025-07-10 04:25:00,-480.678
2025-07-10 04:30:00,-564.688
2025-07-10 04:35:00,-532.708
2025-07-10 04:40:00,-496.668
2025-07-10 04:45:00,-556.668
2025-07-10 04:50:00,-548.688
2025-07-10 04:55:00,-548.688
2025-07-10 05:00:00,-536.718
2025-07-10 05:05:00,-536.688
2025-07-10 05:10:00,-528.678
2025-07-10 05:15:00,-448.708
2025-07-10 05:20:00,-616.688
2025-07-10 05:25:00,-612.668
2025-07-10 05:30:00,-440.698
2025-07-10 05:35:00,-520.698
2025-07-10 05:40:00,-460.668
2025-07-10 05:45:00,-500.658
2025-07-10 05:50:00,-364.678
2025-07-10 05:55:00,-528.688
2025-07-10 06:00:00,-492.678
2025-07-10 06:05:00,-612.728
2025-07-10 06:10:00,-456.698
2025-07-10 06:15:00,-292.688
2025-07-10 06:20:00,-392.688
2025-07-10 06:25:00,-248.678
2025-07-10 06:30:00,-488.688
2025-07-10 06:35:00,-380.708
2025-07-10 06:40:00,-372.688
2025-07-10 06:45:00,-444.688
2025-07-10 06:50:00,-368.678
2025-07-10 06:55:00,-300.658
2025-07-10 07:00:00,-484.698
2025-07-10 07:05:00,-244.698
2025-07-10 07:10:00,-432.688
2025-07-10 07:15:00,-424.688
2025-07-10 07:20:00,-304.688
2025-07-10 07:25:00,-420.678
2025-07-10 07:30:00,-344.658
2025-07-10 07:35:00,-440.698
2025-07-10 07:40:00,-372.658
2025-07-10 07:45:00,-196.688
2025-07-10 07:50:00,-376.708
2025-07-10 07:55:00,-344.698
2025-07-10 08:00:00,0.0
2025-07-10 08:05:00,0.0
2025-07-10 08:10:00,0.0
2025-07-10 08:15:00,0.0
2025-07-10 08:20:00,0.0
2025-07-10 08:25:00,0.0
2025-07-10 08:30:00,0.0
2025-07-10 08:35:00,0.0
2025-07-10 08:40:00,0.0
2025-07-10 08:45:00,0.0
2025-07-10 08:50:00,0.0
2025-07-10 08:55:00,0.0
2025-07-10 09:00:00,0.0
2025-07-10 09:05:00,0.0
2025-07-10 09:10:00,0.0
2025-07-10 09:15:00,0.0
2025-07-10 09:20:00,0.0
2025-07-10 09:25:00,0.0
2025-07-10 09:30:00,0.0
2025-07-10 09:35:00,0.0
2025-07-10 09:40:00,0.0
2025-07-10 09:45:00,0.0
2025-07-10 09:50:00,0.0
2025-07-10 09:55:00,0.0
2025-07-10 10:00:00,0.0
2025-07-10 10:05:00,0.0
2025-07-10 10:10:00,0.0
2025-07-10 10:15:00,0.0
2025-07-10 10:20:00,0.0
2025-07-10 10:25:00,0.0
2025-07-10 10:30:00,0.0
2025-07-10 10:35:00,0.0
2025-07-10 10:40:00,0.0
2025-07-10 10:45:00,0.0
2025-07-10 10:50:00,0.0
2025-07-10 10:55:00,0.0
2025-07-10 11:00:00,0.0
2025-07-10 11:05:00,0.0
2025-07-10 11:10:00,0.0
2025-07-10 11:15:00,0.0
2025-07-10 11:20:00,0.0
2025-07-10 11:25:00,0.0
2025-07-10 11:30:00,0.0
2025-07-10 11:35:00,0.0
2025-07-10 11:40:00,0.0
2025-07-10 11:45:00,0.0
2025-07-10 11:50:00,0.0
2025-07-10 11:55:00,0.0
2025-07-10 12:00:00,9000.0
2025-07-10 12:05:00,9000.0
2025-07-10 12:10:00,9000.0
2025-07-10 12:15:00,9000.0
2025-07-10 12:20:00,9000.0
2025-07-10 12:25:00,7742.473
2025-07-10 12:30:00,0.0
2025-07-10 12:35:00,0.0
2025-07-10 12:40:00,0.0
2025-07-10 12:45:00,0.0
2025-07-10 12:50:00,0.0
2025-07-10 12:55:00,0.0
2025-07-10 13:00:00,0.0
2025-07-10 13:05:00,0.0
2025-07-10 13:10:00,0.0
2025-07-10 13:15:00,0.0
2025-07-10 13:20:00,0.0
2025-07-10 13:25:00,0.0
2025-07-10 13:30:00,0.0
2025-07-10 13:35:00,0.0
2025-07-10 13:40:00,0.0
2025-07-10 13:45:00,0.0
2025-07-10 13:50:00,0.0
2025-07-10 13:55:00,0.0
2025-07-10 14:00:00,0.0
2025-07-10 14:05:00,0.0
2025-07-10 14:10:00,0.0
2025-07-10 14:15:00,0.0
2025-07-10 14:20:00,0.0
2025-07-10 14:25:00,0.0
2025-07-10 14:30:00,0.0
2025-07-10 14:35:00,0.0
2025-07-10 14:40:00,0.0
2025-07-10 14:45:00,0.0
2025-07-10 14:50:00,0.0
2025-07-10 14:55:00,0.0
2025-07-10 15:00:00,-436.668
2025-07-10 15:05:00,-376.678
2025-07-10 15:10:00,-588.708
2025-07-10 15:15:00,-452.718
2025-07-10 15:20:00,-336.678
2025-07-10 15:25:00,-396.678
2025-07-10 15:30:00,-464.698
2025-07-10 15:35:00,-432.658
2025-07-10 15:40:00,-408.688
2025-07-10 15:45:00,-328.658
2025-07-10 15:50:00,-224.678
2025-07-10 15:55:00,-400.668
2025-07-10 16:00:00,-456.698
2025-07-10 16:05:00,-244.678
2025-07-10 16:10:00,-372.678
2025-07-10 16:15:00,-420.638
2025-07-10 16:20:00,-472.688
2025-07-10 16:25:00,-400.678
2025-07-10 16:30:00,-460.688
2025-07-10 16:35:00,-552.698
2025-07-10 16:40:00,-900.658
2025-07-10 16:45:00,-596.648
2025-07-10 16:50:00,-700.698
2025-07-10 16:55:00,-488.678
2025-07-10 17:00:00,-228.648
2025-07-10 17:05:00,-512.678
2025-07-10 17:10:00,-416.678
2025-07-10 17:15:00,-508.698
2025-07-10 17:20:00,-484.658
2025-07-10 17:25:00,-480.698
2025-07-10 17:30:00,-376.668
2025-07-10 17:35:00,-444.688
2025-07-10 17:40:00,-304.688
2025-07-10 17:45:00,-596.658
2025-07-10 17:50:00,-356.688
2025-07-10 17:55:00,-272.708
2025-07-10 18:00:00,8999.998
2025-07-10 18:05:00,4896.983
2025-07-10 18:10:00,0.0
2025-07-10 18:15:00,0.0
2025-07-10 18:20:00,0.0
2025-07-10 18:25:00,0.0
2025-07-10 18:30:00,0.0
2025-07-10 18:35:00,0.0
2025-07-10 18:40:00,0.0
2025-07-10 18:45:00,0.0
2025-07-10 18:50:00,0.0
2025-07-10 18:55:00,0.0
2025-07-10 19:00:00,0.0
2025-07-10 19:05:00,0.0
2025-07-10 19:10:00,0.0
2025-07-10 19:15:00,0.0
2025-07-10 19:20:00,0.0
2025-07-10 19:25:00,0.0
2025-07-10 19:30:00,0.0
2025-07-10 19:35:00,0.0
2025-07-10 19:40:00,0.0
2025-07-10 19:45:00,0.0
2025-07-10 19:50:00,0.0
2025-07-10 19:55:00,0.0
2025-07-10 20:00:00,0.0
2025-07-10 20:05:00,0.0
2025-07-10 20:10:00,0.0
2025-07-10 20:15:00,0.0
2025-07-10 20:20:00,0.0
2025-07-10 20:25:00,0.0
2025-07-10 20:30:00,0.0
2025-07-10 20:35:00,0.0
2025-07-10 20:40:00,0.0
2025-07-10 20:45:00,0.0
2025-07-10 20:50:00,0.0
2025-07-10 20:55:00,0.0
2025-07-10 21:00:00,0.0
2025-07-10 21:05:00,0.0
2025-07-10 21:10:00,0.0
2025-07-10 21:15:00,0.0
2025-07-10 21:20:00,0.0
2025-07-10 21:25:00,0.0
2025-07-10 21:30:00,0.0
2025-07-10 21:35:00,0.0
2025-07-10 21:40:00,0.0
2025-07-10 21:45:00,0.0
2025-07-10 21:50:00,0.0
2025-07-10 21:55:00,0.0
2025-07-10 22:00:00,-392.068
2025-07-10 22:05:00,-364.028
2025-07-10 22:10:00,-400.058
2025-07-10 22:15:00,-400.048
2025-07-10 22:20:00,-364.048
2025-07-10 22:25:00,-352.058
2025-07-10 22:30:00,-468.048
2025-07-10 22:35:00,-376.068
2025-07-10 22:40:00,-308.018
2025-07-10 22:45:00,-404.048
2025-07-10 22:50:00,-356.038
2025-07-10 22:55:00,-320.068
2025-07-10 23:00:00,-392.038
2025-07-10 23:05:00,-420.078
2025-07-10 23:10:00,-464.048
2025-07-10 23:15:00,-392.038
2025-07-10 23:20:00,-500.048
2025-07-10 23:25:00,-460.048
2025-07-10 23:30:00,-492.068
2025-07-10 23:35:00,-500.038
2025-07-10 23:40:00,-568.028
2025-07-10 23:45:00,-532.018
2025-07-10 23:50:00,-600.048
2025-07-10 23:55:00,-500.058
2025-07-11 00:00:00,-516.058
2025-07-11 00:05:00,-496.038
2025-07-11 00:10:00,-448.038
2025-07-11 00:15:00,-516.048
2025-07-11 00:20:00,-504.068
2025-07-11 00:25:00,-539.998
2025-07-11 00:30:00,-488.028
2025-07-11 00:35:00,-452.038
2025-07-11 00:40:00,-484.058
2025-07-11 00:45:00,-460.038
2025-07-11 00:50:00,-436.078
2025-07-11 00:55:00,-404.008
2025-07-11 01:00:00,-456.018
2025-07-11 01:05:00,-568.018
2025-07-11 01:10:00,-536.048
2025-07-11 01:15:00,-524.038
2025-07-11 01:20:00,-536.068
2025-07-11 01:25:00,-480.048
2025-07-11 01:30:00,-520.078
2025-07-11 01:35:00,-480.058
2025-07-11 01:40:00,-444.008
2025-07-11 01:45:00,-444.068
2025-07-11 01:50:00,-464.108
2025-07-11 01:55:00,-460.018
2025-07-11 02:00:00,-484.058
2025-07-11 02:05:00,-520.048
2025-07-11 02:10:00,-548.048
2025-07-11 02:15:00,-488.038
2025-07-11 02:20:00,-528.048
2025-07-11 02:25:00,-492.068
2025-07-11 02:30:00,-624.088
2025-07-11 02:35:00,-612.048
2025-07-11 02:40:00,-612.038
2025-07-11 02:45:00,-552.038
2025-07-11 02:50:00,-600.068
2025-07-11 02:55:00,-612.028
2025-07-11 03:00:00,-604.058
2025-07-11 03:05:00,-587.988
2025-07-11 03:10:00,-551.998
2025-07-11 03:15:00,-580.038
2025-07-11 03:20:00,-608.018
2025-07-11 03:25:00,-508.048
2025-07-11 03:30:00,-628.028
2025-07-11 03:35:00,-652.038
2025-07-11 03:40:00,-640.048
2025-07-11 03:45:00,-648.038
2025-07-11 03:50:00,-592.048
2025-07-11 03:55:00,-540.038
2025-07-11 04:00:00,-584.038
2025-07-11 04:05:00,-520.058
2025-07-11 04:10:00,-608.068
2025-07-11 04:15:00,-584.038
2025-07-11 04:20:00,-528.028
2025-07-11 04:25:00,-524.038
2025-07-11 04:30:00,-588.028
2025-07-11 04:35:00,-604.068
2025-07-11 04:40:00,-528.028
2025-07-11 04:45:00,-636.058
2025-07-11 04:50:00,-596.058
2025-07-11 04:55:00,-480.058
2025-07-11 05:00:00,-580.078
2025-07-11 05:05:00,-612.058
2025-07-11 05:10:00,-648.058
2025-07-11 05:15:00,-564.028
2025-07-11 05:20:00,-548.048
2025-07-11 05:25:00,-728.048
2025-07-11 05:30:00,-740.048
2025-07-11 05:35:00,-788.028
2025-07-11 05:40:00,-704.048
2025-07-11 05:45:00,-816.048
2025-07-11 05:50:00,-796.048
2025-07-11 05:55:00,-836.038
2025-07-11 06:00:00,-852.038
2025-07-11 06:05:00,-832.038
