,Time,P_kw,PV_kw,WindPower_MW,Wind_kw,NetLoad_kw
12733,2025-05-13 15:15:00,79200.0,8850.412807696914,0.02576749356132226,25.767493561322258,70323.81969874178
12734,2025-05-13 15:30:00,76560.0,8132.247145599543,0.03171544182531647,31.71544182531647,68396.03741257514
12735,2025-05-13 15:45:00,76560.0,7377.136298211594,0.03766339008931057,37.66339008931057,69145.2003116991
12736,2025-05-13 16:00:00,76560.0,6590.743935361967,0.04361133835330482,43.611338353304824,69925.64472628472
12737,2025-05-13 16:15:00,79200.0,5780.0267673399485,0.04361133835330482,43.611338353304824,73376.36189430674
12738,2025-05-13 16:30:00,76560.0,4953.610767282497,0.04361133835330482,43.611338353304824,71562.77789436419
12739,2025-05-13 16:45:00,79200.0,4122.31891085738,0.04361133835330482,43.611338353304824,75034.0697507893
12740,2025-05-13 17:00:00,76560.0,3299.914812331507,0.04361133835330482,43.611338353304824,73216.47384931518
12741,2025-05-13 17:15:00,79200.0,2504.135176176172,0.04559398777463623,45.59398777463623,76650.27083604918
12742,2025-05-13 17:30:00,79200.0,1758.0367748313877,0.047576637195967636,47.576637195967635,77394.38658797265
12743,2025-05-13 17:45:00,79200.0,1091.4045318136725,0.04955928661729903,49.55928661729903,78059.03618156903
12744,2025-05-13 18:00:00,79200.0,540.9134900405155,0.05154193603863044,51.54193603863044,78607.54457392085
12745,2025-05-13 18:15:00,81840.0,187.97922091201207,0.04955928661729903,49.55928661729903,81602.4614924707
12746,2025-05-13 18:30:00,81840.0,0.0,0.047576637195967636,47.576637195967635,81792.42336280404
12747,2025-05-13 18:45:00,79200.0,0.0,0.04559398777463623,45.59398777463623,79154.40601222536
12748,2025-05-13 19:00:00,79200.0,0.0,0.04361133835330482,43.611338353304824,79156.38866164669
12749,2025-05-13 19:15:00,79200.0,0.0,0.19226140254125795,192.26140254125795,79007.73859745874
12750,2025-05-13 19:30:00,79200.0,0.0,0.42819668367969527,428.19668367969524,78771.8033163203
12751,2025-05-13 19:45:00,76560.0,0.0,1.0050364826313558,1005.0364826313559,75554.96351736864
12752,2025-05-13 20:00:00,76560.0,0.0,1.716620004157708,1716.620004157708,74843.37999584229
12753,2025-05-13 20:15:00,79200.0,0.0,2.1567681756932795,2156.7681756932793,77043.23182430673
12754,2025-05-13 20:30:00,79200.0,0.0,2.596916347228847,2596.916347228847,76603.08365277115
12755,2025-05-13 20:45:00,79200.0,0.0,3.0370645187644185,3037.0645187644186,76162.93548123559
12756,2025-05-13 21:00:00,81840.0,0.0,3.4772126902999902,3477.2126902999903,78362.78730970001
12757,2025-05-13 21:15:00,81840.0,0.0,3.1471015616483147,3147.1015616483146,78692.89843835168
12758,2025-05-13 21:30:00,79200.0,0.0,2.8169904329966333,2816.9904329966334,76383.00956700336
12759,2025-05-13 21:45:00,76560.0,0.0,2.4868793043449537,2486.8793043449537,74073.12069565504
12760,2025-05-13 22:00:00,76560.0,0.0,2.156768175693276,2156.768175693276,74403.23182430673
12761,2025-05-13 22:15:00,76560.0,0.0,2.120089161398645,2120.0891613986446,74439.91083860135
12762,2025-05-13 22:30:00,76560.0,0.0,2.083410147104018,2083.410147104018,74476.58985289598
12763,2025-05-13 22:45:00,79200.0,0.0,2.0467311328093865,2046.7311328093865,77153.2688671906
12764,2025-05-13 23:00:00,76560.0,0.0,2.0100521185147557,2010.0521185147556,74549.94788148525
12765,2025-05-13 23:15:00,79200.0,0.0,1.2875640251710812,1287.564025171081,77912.43597482891
12766,2025-05-13 23:30:00,79200.0,0.0,0.7790144485995759,779.0144485995759,78420.98555140043
12767,2025-05-13 23:45:00,79200.0,0.0,0.3935003188063957,393.5003188063957,78806.4996811936
12768,2025-05-14 00:00:00,79200.0,0.0,0.20613994849057812,206.13994849057812,78993.86005150941
12769,2025-05-14 00:15:00,79200.0,0.0,0.02874146769331931,28.74146769331931,79171.25853230667
12770,2025-05-14 00:30:00,79200.0,0.0,0.0,0.0,79200.0
12771,2025-05-14 00:45:00,76560.0,0.0,0.0,0.0,76560.0
12772,2025-05-14 01:00:00,79200.0,0.0,0.0,0.0,79200.0
12773,2025-05-14 01:15:00,79200.0,0.0,0.0,0.0,79200.0
