time,power_opt,time
2024-10-04 22:45:00,0.0,2024-10-04 22:45:00
2024-10-04 23:00:00,-100.689,2024-10-04 23:00:00
2024-10-04 23:15:00,-67.617,2024-10-04 23:15:00
2024-10-04 23:30:00,-57.81,2024-10-04 23:30:00
2024-10-04 23:45:00,-164.342,2024-10-04 23:45:00
2024-10-05 00:00:00,-107.18,2024-10-05 00:00:00
2024-10-05 00:15:00,-99.919,2024-10-05 00:15:00
2024-10-05 00:30:00,-100.306,2024-10-05 00:30:00
2024-10-05 00:45:00,-91.641,2024-10-05 00:45:00
2024-10-05 01:00:00,-152.656,2024-10-05 01:00:00
2024-10-05 01:15:00,-118.289,2024-10-05 01:15:00
2024-10-05 01:30:00,-237.889,2024-10-05 01:30:00
2024-10-05 01:45:00,-212.69,2024-10-05 01:45:00
2024-10-05 02:00:00,-362.255,2024-10-05 02:00:00
2024-10-05 02:15:00,-314.29,2024-10-05 02:15:00
2024-10-05 02:30:00,-327.405,2024-10-05 02:30:00
2024-10-05 02:45:00,-353.131,2024-10-05 02:45:00
2024-10-05 03:00:00,-450.124,2024-10-05 03:00:00
2024-10-05 03:15:00,-348.497,2024-10-05 03:15:00
2024-10-05 03:30:00,-307.162,2024-10-05 03:30:00
2024-10-05 03:45:00,-389.872,2024-10-05 03:45:00
2024-10-05 04:00:00,-363.368,2024-10-05 04:00:00
2024-10-05 04:15:00,-386.557,2024-10-05 04:15:00
2024-10-05 04:30:00,-377.554,2024-10-05 04:30:00
2024-10-05 04:45:00,-376.827,2024-10-05 04:45:00
2024-10-05 05:00:00,-431.011,2024-10-05 05:00:00
2024-10-05 05:15:00,-509.251,2024-10-05 05:15:00
2024-10-05 05:30:00,-547.362,2024-10-05 05:30:00
2024-10-05 05:45:00,-470.395,2024-10-05 05:45:00
2024-10-05 06:00:00,830.194,2024-10-05 06:00:00
2024-10-05 06:15:00,797.526,2024-10-05 06:15:00
2024-10-05 06:30:00,779.869,2024-10-05 06:30:00
2024-10-05 06:45:00,771.13,2024-10-05 06:45:00
2024-10-05 07:00:00,770.823,2024-10-05 07:00:00
2024-10-05 07:15:00,772.952,2024-10-05 07:15:00
2024-10-05 07:30:00,786.028,2024-10-05 07:30:00
2024-10-05 07:45:00,807.415,2024-10-05 07:45:00
2024-10-05 08:00:00,-503.165,2024-10-05 08:00:00
2024-10-05 08:15:00,-497.165,2024-10-05 08:15:00
2024-10-05 08:30:00,-541.565,2024-10-05 08:30:00
2024-10-05 08:45:00,-480.365,2024-10-05 08:45:00
2024-10-05 09:00:00,-522.365,2024-10-05 09:00:00
2024-10-05 09:15:00,-409.565,2024-10-05 09:15:00
2024-10-05 09:30:00,-337.565,2024-10-05 09:30:00
2024-10-05 09:45:00,-198.365,2024-10-05 09:45:00
2024-10-05 10:00:00,-45.965,2024-10-05 10:00:00
2024-10-05 10:15:00,-260.765,2024-10-05 10:15:00
2024-10-05 10:30:00,-132.365,2024-10-05 10:30:00
2024-10-05 10:45:00,-185.165,2024-10-05 10:45:00
2024-10-05 11:00:00,21.235,2024-10-05 11:00:00
2024-10-05 11:15:00,26.035,2024-10-05 11:15:00
2024-10-05 11:30:00,-44.765,2024-10-05 11:30:00
2024-10-05 11:45:00,-217.565,2024-10-05 11:45:00
2024-10-05 12:00:00,-122.765,2024-10-05 12:00:00
2024-10-05 12:15:00,-108.365,2024-10-05 12:15:00
2024-10-05 12:30:00,-167.165,2024-10-05 12:30:00
2024-10-05 12:45:00,-197.165,2024-10-05 12:45:00
2024-10-05 13:00:00,-200.765,2024-10-05 13:00:00
2024-10-05 13:15:00,-39.965,2024-10-05 13:15:00
2024-10-05 13:30:00,-90.365,2024-10-05 13:30:00
2024-10-05 13:45:00,-255.965,2024-10-05 13:45:00
2024-10-05 14:00:00,-187.565,2024-10-05 14:00:00
2024-10-05 14:15:00,-315.965,2024-10-05 14:15:00
2024-10-05 14:30:00,-210.365,2024-10-05 14:30:00
2024-10-05 14:45:00,-235.565,2024-10-05 14:45:00
2024-10-05 15:00:00,-210.365,2024-10-05 15:00:00
2024-10-05 15:15:00,-324.365,2024-10-05 15:15:00
2024-10-05 15:30:00,-141.965,2024-10-05 15:30:00
2024-10-05 15:45:00,-95.165,2024-10-05 15:45:00
2024-10-05 16:00:00,569.811,2024-10-05 16:00:00
2024-10-05 16:15:00,424.088,2024-10-05 16:15:00
2024-10-05 16:30:00,324.142,2024-10-05 16:30:00
2024-10-05 16:45:00,291.121,2024-10-05 16:45:00
2024-10-05 17:00:00,268.83,2024-10-05 17:00:00
2024-10-05 17:15:00,225.302,2024-10-05 17:15:00
2024-10-05 17:30:00,214.536,2024-10-05 17:30:00
2024-10-05 17:45:00,255.035,2024-10-05 17:45:00
2024-10-05 18:00:00,217.447,2024-10-05 18:00:00
2024-10-05 18:15:00,266.121,2024-10-05 18:15:00
2024-10-05 18:30:00,242.114,2024-10-05 18:30:00
2024-10-05 18:45:00,227.606,2024-10-05 18:45:00
2024-10-05 19:00:00,211.291,2024-10-05 19:00:00
2024-10-05 19:15:00,218.341,2024-10-05 19:15:00
2024-10-05 19:30:00,196.436,2024-10-05 19:30:00
2024-10-05 19:45:00,226.493,2024-10-05 19:45:00
2024-10-05 20:00:00,221.09,2024-10-05 20:00:00
2024-10-05 20:15:00,209.717,2024-10-05 20:15:00
2024-10-05 20:30:00,233.133,2024-10-05 20:30:00
2024-10-05 20:45:00,253.731,2024-10-05 20:45:00
2024-10-05 21:00:00,290.519,2024-10-05 21:00:00
2024-10-05 21:15:00,314.523,2024-10-05 21:15:00
2024-10-05 21:30:00,391.112,2024-10-05 21:30:00
2024-10-05 21:45:00,547.461,2024-10-05 21:45:00
2024-10-05 22:00:00,0.0,2024-10-05 22:00:00
2024-10-05 22:15:00,0.0,2024-10-05 22:15:00
2024-10-05 22:30:00,0.0,2024-10-05 22:30:00
2024-10-05 22:45:00,0.0,2024-10-05 22:45:00
2024-10-05 23:00:00,-328.193,2024-10-05 23:00:00
2024-10-05 23:15:00,-276.545,2024-10-05 23:15:00
2024-10-05 23:30:00,-297.193,2024-10-05 23:30:00
2024-10-05 23:45:00,-280.416,2024-10-05 23:45:00
2024-10-06 00:00:00,-262.715,2024-10-06 00:00:00
2024-10-06 00:15:00,-256.098,2024-10-06 00:15:00
2024-10-06 00:30:00,-254.287,2024-10-06 00:30:00
2024-10-06 00:45:00,-237.789,2024-10-06 00:45:00
2024-10-06 01:00:00,-267.738,2024-10-06 01:00:00
2024-10-06 01:15:00,-261.876,2024-10-06 01:15:00
2024-10-06 01:30:00,-243.494,2024-10-06 01:30:00
2024-10-06 01:45:00,-212.46,2024-10-06 01:45:00
2024-10-06 02:00:00,-229.484,2024-10-06 02:00:00
2024-10-06 02:15:00,-218.382,2024-10-06 02:15:00
2024-10-06 02:30:00,-261.231,2024-10-06 02:30:00
2024-10-06 02:45:00,-261.597,2024-10-06 02:45:00
2024-10-06 03:00:00,-244.18,2024-10-06 03:00:00
2024-10-06 03:15:00,-244.382,2024-10-06 03:15:00
2024-10-06 03:30:00,-271.283,2024-10-06 03:30:00
2024-10-06 03:45:00,-243.639,2024-10-06 03:45:00
2024-10-06 04:00:00,-298.438,2024-10-06 04:00:00
2024-10-06 04:15:00,-285.436,2024-10-06 04:15:00
2024-10-06 04:30:00,-307.81,2024-10-06 04:30:00
2024-10-06 04:45:00,-307.827,2024-10-06 04:45:00
2024-10-06 05:00:00,-341.197,2024-10-06 05:00:00
2024-10-06 05:15:00,-359.688,2024-10-06 05:15:00
2024-10-06 05:30:00,-378.894,2024-10-06 05:30:00
2024-10-06 05:45:00,-393.814,2024-10-06 05:45:00
2024-10-06 06:00:00,873.349,2024-10-06 06:00:00
2024-10-06 06:15:00,855.046,2024-10-06 06:15:00
2024-10-06 06:30:00,849.034,2024-10-06 06:30:00
2024-10-06 06:45:00,844.378,2024-10-06 06:45:00
2024-10-06 07:00:00,845.192,2024-10-06 07:00:00
2024-10-06 07:15:00,846.559,2024-10-06 07:15:00
2024-10-06 07:30:00,854.518,2024-10-06 07:30:00
2024-10-06 07:45:00,871.924,2024-10-06 07:45:00
2024-10-06 08:00:00,-673.565,2024-10-06 08:00:00
2024-10-06 08:15:00,-599.165,2024-10-06 08:15:00
2024-10-06 08:30:00,-597.965,2024-10-06 08:30:00
2024-10-06 08:45:00,-57.548,2024-10-06 08:45:00
2024-10-06 09:00:00,0.0,2024-10-06 09:00:00
2024-10-06 09:15:00,0.0,2024-10-06 09:15:00
2024-10-06 09:30:00,0.0,2024-10-06 09:30:00
2024-10-06 09:45:00,0.0,2024-10-06 09:45:00
2024-10-06 10:00:00,0.0,2024-10-06 10:00:00
2024-10-06 10:15:00,0.0,2024-10-06 10:15:00
2024-10-06 10:30:00,0.0,2024-10-06 10:30:00
2024-10-06 10:45:00,0.0,2024-10-06 10:45:00
2024-10-06 11:00:00,-371.165,2024-10-06 11:00:00
2024-10-06 11:15:00,-365.165,2024-10-06 11:15:00
2024-10-06 11:30:00,-332.765,2024-10-06 11:30:00
2024-10-06 11:45:00,-479.165,2024-10-06 11:45:00
2024-10-06 12:00:00,-363.965,2024-10-06 12:00:00
2024-10-06 12:15:00,-385.565,2024-10-06 12:15:00
2024-10-06 12:30:00,-323.165,2024-10-06 12:30:00
2024-10-06 12:45:00,-362.765,2024-10-06 12:45:00
2024-10-06 13:00:00,-369.965,2024-10-06 13:00:00
2024-10-06 13:15:00,-338.765,2024-10-06 13:15:00
2024-10-06 13:30:00,-338.765,2024-10-06 13:30:00
2024-10-06 13:45:00,-344.765,2024-10-06 13:45:00
2024-10-06 14:00:00,-446.765,2024-10-06 14:00:00
2024-10-06 14:15:00,-386.765,2024-10-06 14:15:00
2024-10-06 14:30:00,-361.565,2024-10-06 14:30:00
2024-10-06 14:45:00,-326.765,2024-10-06 14:45:00
2024-10-06 15:00:00,0.0,2024-10-06 15:00:00
2024-10-06 15:15:00,0.0,2024-10-06 15:15:00
2024-10-06 15:30:00,0.0,2024-10-06 15:30:00
2024-10-06 15:45:00,0.0,2024-10-06 15:45:00
2024-10-06 16:00:00,569.072,2024-10-06 16:00:00
2024-10-06 16:15:00,420.465,2024-10-06 16:15:00
2024-10-06 16:30:00,336.689,2024-10-06 16:30:00
2024-10-06 16:45:00,286.222,2024-10-06 16:45:00
2024-10-06 17:00:00,259.372,2024-10-06 17:00:00
2024-10-06 17:15:00,250.846,2024-10-06 17:15:00
2024-10-06 17:30:00,236.479,2024-10-06 17:30:00
2024-10-06 17:45:00,227.65,2024-10-06 17:45:00
2024-10-06 18:00:00,219.855,2024-10-06 18:00:00
2024-10-06 18:15:00,214.33,2024-10-06 18:15:00
2024-10-06 18:30:00,208.891,2024-10-06 18:30:00
2024-10-06 18:45:00,201.333,2024-10-06 18:45:00
2024-10-06 19:00:00,207.216,2024-10-06 19:00:00
2024-10-06 19:15:00,208.096,2024-10-06 19:15:00
2024-10-06 19:30:00,216.506,2024-10-06 19:30:00
2024-10-06 19:45:00,215.592,2024-10-06 19:45:00
2024-10-06 20:00:00,229.3,2024-10-06 20:00:00
2024-10-06 20:15:00,228.86,2024-10-06 20:15:00
2024-10-06 20:30:00,244.971,2024-10-06 20:30:00
2024-10-06 20:45:00,262.715,2024-10-06 20:45:00
2024-10-06 21:00:00,282.405,2024-10-06 21:00:00
2024-10-06 21:15:00,329.546,2024-10-06 21:15:00
2024-10-06 21:30:00,407.81,2024-10-06 21:30:00
2024-10-06 21:45:00,575.78,2024-10-06 21:45:00
2024-10-06 22:00:00,0.0,2024-10-06 22:00:00
2024-10-06 22:15:00,0.0,2024-10-06 22:15:00
2024-10-06 22:30:00,0.0,2024-10-06 22:30:00
2024-10-06 22:45:00,0.0,2024-10-06 22:45:00
2024-10-06 23:00:00,-464.378,2024-10-06 23:00:00
2024-10-06 23:15:00,-411.661,2024-10-06 23:15:00
2024-10-06 23:30:00,-351.265,2024-10-06 23:30:00
2024-10-06 23:45:00,-298.717,2024-10-06 23:45:00
2024-10-07 00:00:00,-281.345,2024-10-07 00:00:00
2024-10-07 00:15:00,-258.35,2024-10-07 00:15:00
2024-10-07 00:30:00,-244.482,2024-10-07 00:30:00
2024-10-07 00:45:00,-239.43,2024-10-07 00:45:00
2024-10-07 01:00:00,-231.323,2024-10-07 01:00:00
2024-10-07 01:15:00,-232.451,2024-10-07 01:15:00
2024-10-07 01:30:00,-228.0,2024-10-07 01:30:00
2024-10-07 01:45:00,-216.635,2024-10-07 01:45:00
2024-10-07 02:00:00,-214.205,2024-10-07 02:00:00
2024-10-07 02:15:00,-200.407,2024-10-07 02:15:00
2024-10-07 02:30:00,-215.976,2024-10-07 02:30:00
2024-10-07 02:45:00,-210.332,2024-10-07 02:45:00
2024-10-07 03:00:00,-216.371,2024-10-07 03:00:00
2024-10-07 03:15:00,-205.226,2024-10-07 03:15:00
2024-10-07 03:30:00,-219.538,2024-10-07 03:30:00
2024-10-07 03:45:00,-220.827,2024-10-07 03:45:00
2024-10-07 04:00:00,-234.113,2024-10-07 04:00:00
2024-10-07 04:15:00,-240.631,2024-10-07 04:15:00
2024-10-07 04:30:00,-262.604,2024-10-07 04:30:00
2024-10-07 04:45:00,-284.262,2024-10-07 04:45:00
2024-10-07 05:00:00,-326.925,2024-10-07 05:00:00
2024-10-07 05:15:00,-380.962,2024-10-07 05:15:00
2024-10-07 05:30:00,-405.353,2024-10-07 05:30:00
2024-10-07 05:45:00,-530.315,2024-10-07 05:45:00
2024-10-07 06:00:00,872.763,2024-10-07 06:00:00
2024-10-07 06:15:00,855.518,2024-10-07 06:15:00
2024-10-07 06:30:00,847.577,2024-10-07 06:30:00
2024-10-07 06:45:00,844.405,2024-10-07 06:45:00
2024-10-07 07:00:00,844.314,2024-10-07 07:00:00
2024-10-07 07:15:00,847.715,2024-10-07 07:15:00
2024-10-07 07:30:00,854.945,2024-10-07 07:30:00
2024-10-07 07:45:00,872.765,2024-10-07 07:45:00
2024-10-07 08:00:00,0.0,2024-10-07 08:00:00
2024-10-07 08:15:00,0.0,2024-10-07 08:15:00
2024-10-07 08:30:00,0.0,2024-10-07 08:30:00
2024-10-07 08:45:00,0.0,2024-10-07 08:45:00
2024-10-07 09:00:00,0.0,2024-10-07 09:00:00
2024-10-07 09:15:00,0.0,2024-10-07 09:15:00
2024-10-07 09:30:00,0.0,2024-10-07 09:30:00
2024-10-07 09:45:00,0.0,2024-10-07 09:45:00
2024-10-07 10:00:00,0.0,2024-10-07 10:00:00
2024-10-07 10:15:00,0.0,2024-10-07 10:15:00
2024-10-07 10:30:00,0.0,2024-10-07 10:30:00
2024-10-07 10:45:00,0.0,2024-10-07 10:45:00
2024-10-07 11:00:00,-515.864,2024-10-07 11:00:00
2024-10-07 11:15:00,-495.808,2024-10-07 11:15:00
2024-10-07 11:30:00,-463.523,2024-10-07 11:30:00
2024-10-07 11:45:00,-543.956,2024-10-07 11:45:00
2024-10-07 12:00:00,-481.742,2024-10-07 12:00:00
2024-10-07 12:15:00,-512.335,2024-10-07 12:15:00
2024-10-07 12:30:00,-534.122,2024-10-07 12:30:00
2024-10-07 12:45:00,-477.381,2024-10-07 12:45:00
2024-10-07 13:00:00,-493.288,2024-10-07 13:00:00
2024-10-07 13:15:00,-459.118,2024-10-07 13:15:00
2024-10-07 13:30:00,-453.42,2024-10-07 13:30:00
2024-10-07 13:45:00,-471.143,2024-10-07 13:45:00
2024-10-07 14:00:00,-502.248,2024-10-07 14:00:00
2024-10-07 14:15:00,-434.218,2024-10-07 14:15:00
2024-10-07 14:30:00,-518.39,2024-10-07 14:30:00
2024-10-07 14:45:00,-469.531,2024-10-07 14:45:00
2024-10-07 15:00:00,0.0,2024-10-07 15:00:00
2024-10-07 15:15:00,0.0,2024-10-07 15:15:00
2024-10-07 15:30:00,0.0,2024-10-07 15:30:00
2024-10-07 15:45:00,0.0,2024-10-07 15:45:00
2024-10-07 16:00:00,575.188,2024-10-07 16:00:00
2024-10-07 16:15:00,404.635,2024-10-07 16:15:00
2024-10-07 16:30:00,332.463,2024-10-07 16:30:00
2024-10-07 16:45:00,284.992,2024-10-07 16:45:00
2024-10-07 17:00:00,264.776,2024-10-07 17:00:00
2024-10-07 17:15:00,243.375,2024-10-07 17:15:00
2024-10-07 17:30:00,234.038,2024-10-07 17:30:00
2024-10-07 17:45:00,223.767,2024-10-07 17:45:00
2024-10-07 18:00:00,212.595,2024-10-07 18:00:00
2024-10-07 18:15:00,205.057,2024-10-07 18:15:00
2024-10-07 18:30:00,208.794,2024-10-07 18:30:00
2024-10-07 18:45:00,207.315,2024-10-07 18:45:00
2024-10-07 19:00:00,207.331,2024-10-07 19:00:00
2024-10-07 19:15:00,209.382,2024-10-07 19:15:00
2024-10-07 19:30:00,212.682,2024-10-07 19:30:00
2024-10-07 19:45:00,219.43,2024-10-07 19:45:00
2024-10-07 20:00:00,225.126,2024-10-07 20:00:00
2024-10-07 20:15:00,228.731,2024-10-07 20:15:00
2024-10-07 20:30:00,249.273,2024-10-07 20:30:00
2024-10-07 20:45:00,267.719,2024-10-07 20:45:00
2024-10-07 21:00:00,292.533,2024-10-07 21:00:00
2024-10-07 21:15:00,340.085,2024-10-07 21:15:00
2024-10-07 21:30:00,411.554,2024-10-07 21:30:00
2024-10-07 21:45:00,579.159,2024-10-07 21:45:00
2024-10-07 22:00:00,0.0,2024-10-07 22:00:00
2024-10-07 22:15:00,0.0,2024-10-07 22:15:00
2024-10-07 22:30:00,0.0,2024-10-07 22:30:00
2024-10-07 22:45:00,0.0,2024-10-07 22:45:00
2024-10-07 23:00:00,-383.96,2024-10-07 23:00:00
2024-10-07 23:15:00,-310.305,2024-10-07 23:15:00
2024-10-07 23:30:00,-327.312,2024-10-07 23:30:00
2024-10-07 23:45:00,-284.371,2024-10-07 23:45:00
2024-10-08 00:00:00,-283.521,2024-10-08 00:00:00
2024-10-08 00:15:00,-283.907,2024-10-08 00:15:00
2024-10-08 00:30:00,-282.678,2024-10-08 00:30:00
2024-10-08 00:45:00,-244.904,2024-10-08 00:45:00
2024-10-08 01:00:00,-230.992,2024-10-08 01:00:00
2024-10-08 01:15:00,-231.542,2024-10-08 01:15:00
2024-10-08 01:30:00,-232.843,2024-10-08 01:30:00
2024-10-08 01:45:00,-229.366,2024-10-08 01:45:00
2024-10-08 02:00:00,-235.608,2024-10-08 02:00:00
2024-10-08 02:15:00,-222.137,2024-10-08 02:15:00
2024-10-08 02:30:00,-234.125,2024-10-08 02:30:00
2024-10-08 02:45:00,-218.137,2024-10-08 02:45:00
2024-10-08 03:00:00,-202.479,2024-10-08 03:00:00
2024-10-08 03:15:00,-240.427,2024-10-08 03:15:00
2024-10-08 03:30:00,-238.568,2024-10-08 03:30:00
2024-10-08 03:45:00,-235.11,2024-10-08 03:45:00
2024-10-08 04:00:00,-257.841,2024-10-08 04:00:00
2024-10-08 04:15:00,-247.429,2024-10-08 04:15:00
2024-10-08 04:30:00,-282.487,2024-10-08 04:30:00
2024-10-08 04:45:00,-292.212,2024-10-08 04:45:00
2024-10-08 05:00:00,-343.473,2024-10-08 05:00:00
2024-10-08 05:15:00,-368.922,2024-10-08 05:15:00
2024-10-08 05:30:00,-424.224,2024-10-08 05:30:00
2024-10-08 05:45:00,-457.207,2024-10-08 05:45:00
2024-10-08 06:00:00,872.541,2024-10-08 06:00:00
2024-10-08 06:15:00,855.168,2024-10-08 06:15:00
2024-10-08 06:30:00,846.987,2024-10-08 06:30:00
2024-10-08 06:45:00,844.562,2024-10-08 06:45:00
2024-10-08 07:00:00,844.508,2024-10-08 07:00:00
2024-10-08 07:15:00,847.152,2024-10-08 07:15:00
2024-10-08 07:30:00,856.3,2024-10-08 07:30:00
2024-10-08 07:45:00,872.783,2024-10-08 07:45:00
2024-10-08 08:00:00,-648.365,2024-10-08 08:00:00
2024-10-08 08:15:00,-340.278,2024-10-08 08:15:00
2024-10-08 08:30:00,0.0,2024-10-08 08:30:00
2024-10-08 08:45:00,0.0,2024-10-08 08:45:00
2024-10-08 09:00:00,0.0,2024-10-08 09:00:00
2024-10-08 09:15:00,0.0,2024-10-08 09:15:00
2024-10-08 09:30:00,0.0,2024-10-08 09:30:00
2024-10-08 09:45:00,0.0,2024-10-08 09:45:00
2024-10-08 10:00:00,0.0,2024-10-08 10:00:00
2024-10-08 10:15:00,0.0,2024-10-08 10:15:00
2024-10-08 10:30:00,0.0,2024-10-08 10:30:00
2024-10-08 10:45:00,0.0,2024-10-08 10:45:00
2024-10-08 11:00:00,-373.565,2024-10-08 11:00:00
2024-10-08 11:15:00,-347.165,2024-10-08 11:15:00
2024-10-08 11:30:00,-391.565,2024-10-08 11:30:00
2024-10-08 11:45:00,-422.765,2024-10-08 11:45:00
2024-10-08 12:00:00,-426.365,2024-10-08 12:00:00
2024-10-08 12:15:00,-341.165,2024-10-08 12:15:00
2024-10-08 12:30:00,-452.765,2024-10-08 12:30:00
2024-10-08 12:45:00,-444.365,2024-10-08 12:45:00
2024-10-08 13:00:00,-461.165,2024-10-08 13:00:00
2024-10-08 13:15:00,-421.565,2024-10-08 13:15:00
2024-10-08 13:30:00,-355.565,2024-10-08 13:30:00
2024-10-08 13:45:00,-432.365,2024-10-08 13:45:00
2024-10-08 14:00:00,-432.365,2024-10-08 14:00:00
2024-10-08 14:15:00,-571.565,2024-10-08 14:15:00
2024-10-08 14:30:00,-510.365,2024-10-08 14:30:00
2024-10-08 14:45:00,-452.765,2024-10-08 14:45:00
2024-10-08 15:00:00,0.0,2024-10-08 15:00:00
2024-10-08 15:15:00,0.0,2024-10-08 15:15:00
2024-10-08 15:30:00,0.0,2024-10-08 15:30:00
2024-10-08 15:45:00,0.0,2024-10-08 15:45:00
2024-10-08 16:00:00,560.186,2024-10-08 16:00:00
2024-10-08 16:15:00,408.767,2024-10-08 16:15:00
2024-10-08 16:30:00,339.553,2024-10-08 16:30:00
2024-10-08 16:45:00,291.827,2024-10-08 16:45:00
2024-10-08 17:00:00,274.971,2024-10-08 17:00:00
2024-10-08 17:15:00,260.362,2024-10-08 17:15:00
2024-10-08 17:30:00,230.677,2024-10-08 17:30:00
2024-10-08 17:45:00,222.205,2024-10-08 17:45:00
2024-10-08 18:00:00,204.225,2024-10-08 18:00:00
2024-10-08 18:15:00,211.641,2024-10-08 18:15:00
2024-10-08 18:30:00,219.296,2024-10-08 18:30:00
2024-10-08 18:45:00,211.741,2024-10-08 18:45:00
2024-10-08 19:00:00,218.094,2024-10-08 19:00:00
2024-10-08 19:15:00,220.598,2024-10-08 19:15:00
2024-10-08 19:30:00,226.28,2024-10-08 19:30:00
2024-10-08 19:45:00,231.968,2024-10-08 19:45:00
2024-10-08 20:00:00,233.517,2024-10-08 20:00:00
2024-10-08 20:15:00,230.203,2024-10-08 20:15:00
2024-10-08 20:30:00,238.13,2024-10-08 20:30:00
2024-10-08 20:45:00,250.659,2024-10-08 20:45:00
2024-10-08 21:00:00,281.406,2024-10-08 21:00:00
2024-10-08 21:15:00,314.686,2024-10-08 21:15:00
2024-10-08 21:30:00,397.183,2024-10-08 21:30:00
2024-10-08 21:45:00,561.823,2024-10-08 21:45:00
2024-10-08 22:00:00,0.0,2024-10-08 22:00:00
2024-10-08 22:15:00,0.0,2024-10-08 22:15:00
2024-10-08 22:30:00,0.0,2024-10-08 22:30:00
2024-10-08 22:45:00,0.0,2024-10-08 22:45:00
2024-10-08 23:00:00,-414.293,2024-10-08 23:00:00
2024-10-08 23:15:00,-415.595,2024-10-08 23:15:00
2024-10-08 23:30:00,-323.616,2024-10-08 23:30:00
2024-10-08 23:45:00,-293.552,2024-10-08 23:45:00
2024-10-09 00:00:00,-180.143,2024-10-09 00:00:00
2024-10-09 00:15:00,-228.48,2024-10-09 00:15:00
2024-10-09 00:30:00,-302.666,2024-10-09 00:30:00
2024-10-09 00:45:00,-182.664,2024-10-09 00:45:00
2024-10-09 01:00:00,-201.339,2024-10-09 01:00:00
2024-10-09 01:15:00,-260.473,2024-10-09 01:15:00
2024-10-09 01:30:00,-192.5,2024-10-09 01:30:00
2024-10-09 01:45:00,-221.725,2024-10-09 01:45:00
2024-10-09 02:00:00,-244.42,2024-10-09 02:00:00
2024-10-09 02:15:00,-281.348,2024-10-09 02:15:00
2024-10-09 02:30:00,-271.594,2024-10-09 02:30:00
2024-10-09 02:45:00,-274.408,2024-10-09 02:45:00
2024-10-09 03:00:00,-228.199,2024-10-09 03:00:00
2024-10-09 03:15:00,-246.513,2024-10-09 03:15:00
2024-10-09 03:30:00,-244.854,2024-10-09 03:30:00
2024-10-09 03:45:00,-256.538,2024-10-09 03:45:00
2024-10-09 04:00:00,-254.603,2024-10-09 04:00:00
2024-10-09 04:15:00,-265.497,2024-10-09 04:15:00
2024-10-09 04:30:00,-255.528,2024-10-09 04:30:00
2024-10-09 04:45:00,-281.757,2024-10-09 04:45:00
2024-10-09 05:00:00,-336.534,2024-10-09 05:00:00
2024-10-09 05:15:00,-378.725,2024-10-09 05:15:00
2024-10-09 05:30:00,-361.199,2024-10-09 05:30:00
2024-10-09 05:45:00,-427.325,2024-10-09 05:45:00
2024-10-09 06:00:00,873.06,2024-10-09 06:00:00
2024-10-09 06:15:00,855.987,2024-10-09 06:15:00
2024-10-09 06:30:00,848.008,2024-10-09 06:30:00
2024-10-09 06:45:00,844.99,2024-10-09 06:45:00
2024-10-09 07:00:00,845.51,2024-10-09 07:00:00
2024-10-09 07:15:00,846.793,2024-10-09 07:15:00
2024-10-09 07:30:00,854.403,2024-10-09 07:30:00
2024-10-09 07:45:00,871.249,2024-10-09 07:45:00
2024-10-09 08:00:00,0.0,2024-10-09 08:00:00
2024-10-09 08:15:00,0.0,2024-10-09 08:15:00
2024-10-09 08:30:00,0.0,2024-10-09 08:30:00
2024-10-09 08:45:00,0.0,2024-10-09 08:45:00
2024-10-09 09:00:00,0.0,2024-10-09 09:00:00
2024-10-09 09:15:00,0.0,2024-10-09 09:15:00
2024-10-09 09:30:00,0.0,2024-10-09 09:30:00
2024-10-09 09:45:00,0.0,2024-10-09 09:45:00
2024-10-09 10:00:00,0.0,2024-10-09 10:00:00
2024-10-09 10:15:00,0.0,2024-10-09 10:15:00
2024-10-09 10:30:00,0.0,2024-10-09 10:30:00
2024-10-09 10:45:00,0.0,2024-10-09 10:45:00
2024-10-09 11:00:00,-639.076,2024-10-09 11:00:00
2024-10-09 11:15:00,-686.515,2024-10-09 11:15:00
2024-10-09 11:30:00,-593.191,2024-10-09 11:30:00
2024-10-09 11:45:00,-653.73,2024-10-09 11:45:00
2024-10-09 12:00:00,-623.076,2024-10-09 12:00:00
2024-10-09 12:15:00,-680.693,2024-10-09 12:15:00
2024-10-09 12:30:00,-650.049,2024-10-09 12:30:00
2024-10-09 12:45:00,-724.715,2024-10-09 12:45:00
2024-10-09 13:00:00,-650.255,2024-10-09 13:00:00
2024-10-09 13:15:00,-617.408,2024-10-09 13:15:00
2024-10-09 13:30:00,-638.398,2024-10-09 13:30:00
2024-10-09 13:45:00,-668.98,2024-10-09 13:45:00
2024-10-09 14:00:00,0.0,2024-10-09 14:00:00
2024-10-09 14:15:00,0.0,2024-10-09 14:15:00
2024-10-09 14:30:00,0.0,2024-10-09 14:30:00
2024-10-09 14:45:00,0.0,2024-10-09 14:45:00
2024-10-09 15:00:00,0.0,2024-10-09 15:00:00
2024-10-09 15:15:00,0.0,2024-10-09 15:15:00
2024-10-09 15:30:00,0.0,2024-10-09 15:30:00
2024-10-09 15:45:00,0.0,2024-10-09 15:45:00
2024-10-09 16:00:00,566.786,2024-10-09 16:00:00
2024-10-09 16:15:00,406.483,2024-10-09 16:15:00
2024-10-09 16:30:00,342.001,2024-10-09 16:30:00
2024-10-09 16:45:00,296.119,2024-10-09 16:45:00
2024-10-09 17:00:00,260.509,2024-10-09 17:00:00
