,time,value,type
13776,2025-05-16 20:00:00,0.9736,峰
13777,2025-05-16 20:05:00,0.9736,峰
13778,2025-05-16 20:10:00,0.9736,峰
13779,2025-05-16 20:15:00,0.9736,峰
13780,2025-05-16 20:20:00,0.9736,峰
13781,2025-05-16 20:25:00,0.9736,峰
13782,2025-05-16 20:30:00,0.9736,峰
13783,2025-05-16 20:35:00,0.9736,峰
13784,2025-05-16 20:40:00,0.9736,峰
13785,2025-05-16 20:45:00,0.9736,峰
13786,2025-05-16 20:50:00,0.9736,峰
13787,2025-05-16 20:55:00,0.9736,峰
13788,2025-05-16 21:00:00,0.6369,平
13789,2025-05-16 21:05:00,0.6369,平
13790,2025-05-16 21:10:00,0.6369,平
13791,2025-05-16 21:15:00,0.6369,平
13792,2025-05-16 21:20:00,0.6369,平
13793,2025-05-16 21:25:00,0.6369,平
13794,2025-05-16 21:30:00,0.6369,平
13795,2025-05-16 21:35:00,0.6369,平
13796,2025-05-16 21:40:00,0.6369,平
13797,2025-05-16 21:45:00,0.6369,平
13798,2025-05-16 21:50:00,0.6369,平
13799,2025-05-16 21:55:00,0.6369,平
13800,2025-05-16 22:00:00,0.3563,谷
13801,2025-05-16 22:05:00,0.3563,谷
13802,2025-05-16 22:10:00,0.3563,谷
13803,2025-05-16 22:15:00,0.3563,谷
13804,2025-05-16 22:20:00,0.3563,谷
13805,2025-05-16 22:25:00,0.3563,谷
13806,2025-05-16 22:30:00,0.3563,谷
13807,2025-05-16 22:35:00,0.3563,谷
13808,2025-05-16 22:40:00,0.3563,谷
13809,2025-05-16 22:45:00,0.3563,谷
13810,2025-05-16 22:50:00,0.3563,谷
13811,2025-05-16 22:55:00,0.3563,谷
13812,2025-05-16 23:00:00,0.3563,谷
13813,2025-05-16 23:05:00,0.3563,谷
13814,2025-05-16 23:10:00,0.3563,谷
13815,2025-05-16 23:15:00,0.3563,谷
13816,2025-05-16 23:20:00,0.3563,谷
13817,2025-05-16 23:25:00,0.3563,谷
13818,2025-05-16 23:30:00,0.3563,谷
13819,2025-05-16 23:35:00,0.3563,谷
13820,2025-05-16 23:40:00,0.3563,谷
13821,2025-05-16 23:45:00,0.3563,谷
13822,2025-05-16 23:50:00,0.3563,谷
13823,2025-05-16 23:55:00,0.3563,谷
13824,2025-05-17 00:00:00,0.1879,深谷
13825,2025-05-17 00:05:00,0.1879,深谷
13826,2025-05-17 00:10:00,0.1879,深谷
13827,2025-05-17 00:15:00,0.1879,深谷
13828,2025-05-17 00:20:00,0.1879,深谷
13829,2025-05-17 00:25:00,0.1879,深谷
13830,2025-05-17 00:30:00,0.1879,深谷
13831,2025-05-17 00:35:00,0.1879,深谷
13832,2025-05-17 00:40:00,0.1879,深谷
13833,2025-05-17 00:45:00,0.1879,深谷
13834,2025-05-17 00:50:00,0.1879,深谷
13835,2025-05-17 00:55:00,0.1879,深谷
13836,2025-05-17 01:00:00,0.1879,深谷
13837,2025-05-17 01:05:00,0.1879,深谷
13838,2025-05-17 01:10:00,0.1879,深谷
13839,2025-05-17 01:15:00,0.1879,深谷
13840,2025-05-17 01:20:00,0.1879,深谷
13841,2025-05-17 01:25:00,0.1879,深谷
13842,2025-05-17 01:30:00,0.1879,深谷
13843,2025-05-17 01:35:00,0.1879,深谷
13844,2025-05-17 01:40:00,0.1879,深谷
13845,2025-05-17 01:45:00,0.1879,深谷
13846,2025-05-17 01:50:00,0.1879,深谷
13847,2025-05-17 01:55:00,0.1879,深谷
13848,2025-05-17 02:00:00,0.1879,深谷
13849,2025-05-17 02:05:00,0.1879,深谷
13850,2025-05-17 02:10:00,0.1879,深谷
13851,2025-05-17 02:15:00,0.1879,深谷
13852,2025-05-17 02:20:00,0.1879,深谷
13853,2025-05-17 02:25:00,0.1879,深谷
13854,2025-05-17 02:30:00,0.1879,深谷
13855,2025-05-17 02:35:00,0.1879,深谷
13856,2025-05-17 02:40:00,0.1879,深谷
13857,2025-05-17 02:45:00,0.1879,深谷
13858,2025-05-17 02:50:00,0.1879,深谷
13859,2025-05-17 02:55:00,0.1879,深谷
13860,2025-05-17 03:00:00,0.1879,深谷
13861,2025-05-17 03:05:00,0.1879,深谷
13862,2025-05-17 03:10:00,0.1879,深谷
13863,2025-05-17 03:15:00,0.1879,深谷
13864,2025-05-17 03:20:00,0.1879,深谷
13865,2025-05-17 03:25:00,0.1879,深谷
13866,2025-05-17 03:30:00,0.1879,深谷
13867,2025-05-17 03:35:00,0.1879,深谷
13868,2025-05-17 03:40:00,0.1879,深谷
13869,2025-05-17 03:45:00,0.1879,深谷
13870,2025-05-17 03:50:00,0.1879,深谷
13871,2025-05-17 03:55:00,0.1879,深谷
13872,2025-05-17 04:00:00,0.1879,深谷
13873,2025-05-17 04:05:00,0.1879,深谷
13874,2025-05-17 04:10:00,0.1879,深谷
13875,2025-05-17 04:15:00,0.1879,深谷
13876,2025-05-17 04:20:00,0.1879,深谷
13877,2025-05-17 04:25:00,0.1879,深谷
13878,2025-05-17 04:30:00,0.1879,深谷
13879,2025-05-17 04:35:00,0.1879,深谷
13880,2025-05-17 04:40:00,0.1879,深谷
13881,2025-05-17 04:45:00,0.1879,深谷
13882,2025-05-17 04:50:00,0.1879,深谷
13883,2025-05-17 04:55:00,0.1879,深谷
13884,2025-05-17 05:00:00,0.1879,深谷
13885,2025-05-17 05:05:00,0.1879,深谷
13886,2025-05-17 05:10:00,0.1879,深谷
13887,2025-05-17 05:15:00,0.1879,深谷
13888,2025-05-17 05:20:00,0.1879,深谷
13889,2025-05-17 05:25:00,0.1879,深谷
13890,2025-05-17 05:30:00,0.1879,深谷
13891,2025-05-17 05:35:00,0.1879,深谷
13892,2025-05-17 05:40:00,0.1879,深谷
13893,2025-05-17 05:45:00,0.1879,深谷
13894,2025-05-17 05:50:00,0.1879,深谷
13895,2025-05-17 05:55:00,0.1879,深谷
13896,2025-05-17 06:00:00,0.6369,平
13897,2025-05-17 06:05:00,0.6369,平
13898,2025-05-17 06:10:00,0.6369,平
13899,2025-05-17 06:15:00,0.6369,平
13900,2025-05-17 06:20:00,0.6369,平
13901,2025-05-17 06:25:00,0.6369,平
13902,2025-05-17 06:30:00,0.6369,平
13903,2025-05-17 06:35:00,0.6369,平
13904,2025-05-17 06:40:00,0.6369,平
13905,2025-05-17 06:45:00,0.6369,平
13906,2025-05-17 06:50:00,0.6369,平
13907,2025-05-17 06:55:00,0.6369,平
13908,2025-05-17 07:00:00,0.6369,平
13909,2025-05-17 07:05:00,0.6369,平
13910,2025-05-17 07:10:00,0.6369,平
13911,2025-05-17 07:15:00,0.6369,平
13912,2025-05-17 07:20:00,0.6369,平
13913,2025-05-17 07:25:00,0.6369,平
13914,2025-05-17 07:30:00,0.6369,平
13915,2025-05-17 07:35:00,0.6369,平
13916,2025-05-17 07:40:00,0.6369,平
13917,2025-05-17 07:45:00,0.6369,平
13918,2025-05-17 07:50:00,0.6369,平
13919,2025-05-17 07:55:00,0.6369,平
13920,2025-05-17 08:00:00,0.9736,峰
13921,2025-05-17 08:05:00,0.9736,峰
13922,2025-05-17 08:10:00,0.9736,峰
13923,2025-05-17 08:15:00,0.9736,峰
13924,2025-05-17 08:20:00,0.9736,峰
13925,2025-05-17 08:25:00,0.9736,峰
13926,2025-05-17 08:30:00,0.9736,峰
13927,2025-05-17 08:35:00,0.9736,峰
13928,2025-05-17 08:40:00,0.9736,峰
13929,2025-05-17 08:45:00,0.9736,峰
13930,2025-05-17 08:50:00,0.9736,峰
13931,2025-05-17 08:55:00,0.9736,峰
13932,2025-05-17 09:00:00,0.9736,峰
13933,2025-05-17 09:05:00,0.9736,峰
13934,2025-05-17 09:10:00,0.9736,峰
13935,2025-05-17 09:15:00,0.9736,峰
13936,2025-05-17 09:20:00,0.9736,峰
13937,2025-05-17 09:25:00,0.9736,峰
13938,2025-05-17 09:30:00,0.9736,峰
13939,2025-05-17 09:35:00,0.9736,峰
13940,2025-05-17 09:40:00,0.9736,峰
13941,2025-05-17 09:45:00,0.9736,峰
13942,2025-05-17 09:50:00,0.9736,峰
13943,2025-05-17 09:55:00,0.9736,峰
13944,2025-05-17 10:00:00,0.9736,峰
13945,2025-05-17 10:05:00,0.9736,峰
13946,2025-05-17 10:10:00,0.9736,峰
13947,2025-05-17 10:15:00,0.9736,峰
13948,2025-05-17 10:20:00,0.9736,峰
13949,2025-05-17 10:25:00,0.9736,峰
13950,2025-05-17 10:30:00,0.9736,峰
13951,2025-05-17 10:35:00,0.9736,峰
13952,2025-05-17 10:40:00,0.9736,峰
13953,2025-05-17 10:45:00,0.9736,峰
13954,2025-05-17 10:50:00,0.9736,峰
13955,2025-05-17 10:55:00,0.9736,峰
13956,2025-05-17 11:00:00,0.6369,平
13957,2025-05-17 11:05:00,0.6369,平
13958,2025-05-17 11:10:00,0.6369,平
13959,2025-05-17 11:15:00,0.6369,平
13960,2025-05-17 11:20:00,0.6369,平
13961,2025-05-17 11:25:00,0.6369,平
13962,2025-05-17 11:30:00,0.6369,平
13963,2025-05-17 11:35:00,0.6369,平
13964,2025-05-17 11:40:00,0.6369,平
13965,2025-05-17 11:45:00,0.6369,平
13966,2025-05-17 11:50:00,0.6369,平
13967,2025-05-17 11:55:00,0.6369,平
13968,2025-05-17 12:00:00,0.6369,平
13969,2025-05-17 12:05:00,0.6369,平
13970,2025-05-17 12:10:00,0.6369,平
13971,2025-05-17 12:15:00,0.6369,平
13972,2025-05-17 12:20:00,0.6369,平
13973,2025-05-17 12:25:00,0.6369,平
13974,2025-05-17 12:30:00,0.6369,平
13975,2025-05-17 12:35:00,0.6369,平
13976,2025-05-17 12:40:00,0.6369,平
13977,2025-05-17 12:45:00,0.6369,平
13978,2025-05-17 12:50:00,0.6369,平
13979,2025-05-17 12:55:00,0.6369,平
13980,2025-05-17 13:00:00,0.6369,平
13981,2025-05-17 13:05:00,0.6369,平
13982,2025-05-17 13:10:00,0.6369,平
13983,2025-05-17 13:15:00,0.6369,平
13984,2025-05-17 13:20:00,0.6369,平
13985,2025-05-17 13:25:00,0.6369,平
13986,2025-05-17 13:30:00,0.6369,平
13987,2025-05-17 13:35:00,0.6369,平
13988,2025-05-17 13:40:00,0.6369,平
13989,2025-05-17 13:45:00,0.6369,平
13990,2025-05-17 13:50:00,0.6369,平
13991,2025-05-17 13:55:00,0.6369,平
13992,2025-05-17 14:00:00,0.6369,平
13993,2025-05-17 14:05:00,0.6369,平
13994,2025-05-17 14:10:00,0.6369,平
13995,2025-05-17 14:15:00,0.6369,平
13996,2025-05-17 14:20:00,0.6369,平
13997,2025-05-17 14:25:00,0.6369,平
13998,2025-05-17 14:30:00,0.6369,平
13999,2025-05-17 14:35:00,0.6369,平
14000,2025-05-17 14:40:00,0.6369,平
14001,2025-05-17 14:45:00,0.6369,平
14002,2025-05-17 14:50:00,0.6369,平
14003,2025-05-17 14:55:00,0.6369,平
14004,2025-05-17 15:00:00,0.6369,平
14005,2025-05-17 15:05:00,0.6369,平
14006,2025-05-17 15:10:00,0.6369,平
14007,2025-05-17 15:15:00,0.6369,平
14008,2025-05-17 15:20:00,0.6369,平
14009,2025-05-17 15:25:00,0.6369,平
14010,2025-05-17 15:30:00,0.6369,平
14011,2025-05-17 15:35:00,0.6369,平
14012,2025-05-17 15:40:00,0.6369,平
14013,2025-05-17 15:45:00,0.6369,平
14014,2025-05-17 15:50:00,0.6369,平
14015,2025-05-17 15:55:00,0.6369,平
14016,2025-05-17 16:00:00,0.6369,平
14017,2025-05-17 16:05:00,0.6369,平
14018,2025-05-17 16:10:00,0.6369,平
14019,2025-05-17 16:15:00,0.6369,平
14020,2025-05-17 16:20:00,0.6369,平
14021,2025-05-17 16:25:00,0.6369,平
14022,2025-05-17 16:30:00,0.6369,平
14023,2025-05-17 16:35:00,0.6369,平
14024,2025-05-17 16:40:00,0.6369,平
14025,2025-05-17 16:45:00,0.6369,平
14026,2025-05-17 16:50:00,0.6369,平
14027,2025-05-17 16:55:00,0.6369,平
14028,2025-05-17 17:00:00,0.6369,平
14029,2025-05-17 17:05:00,0.6369,平
14030,2025-05-17 17:10:00,0.6369,平
14031,2025-05-17 17:15:00,0.6369,平
14032,2025-05-17 17:20:00,0.6369,平
14033,2025-05-17 17:25:00,0.6369,平
14034,2025-05-17 17:30:00,0.6369,平
14035,2025-05-17 17:35:00,0.6369,平
14036,2025-05-17 17:40:00,0.6369,平
14037,2025-05-17 17:45:00,0.6369,平
14038,2025-05-17 17:50:00,0.6369,平
14039,2025-05-17 17:55:00,0.6369,平
14040,2025-05-17 18:00:00,0.9736,峰
14041,2025-05-17 18:05:00,0.9736,峰
14042,2025-05-17 18:10:00,0.9736,峰
14043,2025-05-17 18:15:00,0.9736,峰
14044,2025-05-17 18:20:00,0.9736,峰
14045,2025-05-17 18:25:00,0.9736,峰
14046,2025-05-17 18:30:00,0.9736,峰
14047,2025-05-17 18:35:00,0.9736,峰
14048,2025-05-17 18:40:00,0.9736,峰
14049,2025-05-17 18:45:00,0.9736,峰
14050,2025-05-17 18:50:00,0.9736,峰
14051,2025-05-17 18:55:00,0.9736,峰
14052,2025-05-17 19:00:00,0.9736,峰
14053,2025-05-17 19:05:00,0.9736,峰
14054,2025-05-17 19:10:00,0.9736,峰
14055,2025-05-17 19:15:00,0.9736,峰
14056,2025-05-17 19:20:00,0.9736,峰
14057,2025-05-17 19:25:00,0.9736,峰
14058,2025-05-17 19:30:00,0.9736,峰
14059,2025-05-17 19:35:00,0.9736,峰
14060,2025-05-17 19:40:00,0.9736,峰
14061,2025-05-17 19:45:00,0.9736,峰
14062,2025-05-17 19:50:00,0.9736,峰
14063,2025-05-17 19:55:00,0.9736,峰
14064,2025-05-17 20:00:00,0.9736,峰
14065,2025-05-17 20:05:00,0.9736,峰
14066,2025-05-17 20:10:00,0.9736,峰
14067,2025-05-17 20:15:00,0.9736,峰
14068,2025-05-17 20:20:00,0.9736,峰
14069,2025-05-17 20:25:00,0.9736,峰
14070,2025-05-17 20:30:00,0.9736,峰
14071,2025-05-17 20:35:00,0.9736,峰
14072,2025-05-17 20:40:00,0.9736,峰
14073,2025-05-17 20:45:00,0.9736,峰
14074,2025-05-17 20:50:00,0.9736,峰
14075,2025-05-17 20:55:00,0.9736,峰
14076,2025-05-17 21:00:00,0.6369,平
14077,2025-05-17 21:05:00,0.6369,平
14078,2025-05-17 21:10:00,0.6369,平
14079,2025-05-17 21:15:00,0.6369,平
14080,2025-05-17 21:20:00,0.6369,平
14081,2025-05-17 21:25:00,0.6369,平
14082,2025-05-17 21:30:00,0.6369,平
14083,2025-05-17 21:35:00,0.6369,平
14084,2025-05-17 21:40:00,0.6369,平
14085,2025-05-17 21:45:00,0.6369,平
14086,2025-05-17 21:50:00,0.6369,平
14087,2025-05-17 21:55:00,0.6369,平
14088,2025-05-17 22:00:00,0.1879,深谷
14089,2025-05-17 22:05:00,0.1879,深谷
14090,2025-05-17 22:10:00,0.1879,深谷
14091,2025-05-17 22:15:00,0.1879,深谷
14092,2025-05-17 22:20:00,0.1879,深谷
14093,2025-05-17 22:25:00,0.1879,深谷
14094,2025-05-17 22:30:00,0.1879,深谷
14095,2025-05-17 22:35:00,0.1879,深谷
14096,2025-05-17 22:40:00,0.1879,深谷
14097,2025-05-17 22:45:00,0.1879,深谷
14098,2025-05-17 22:50:00,0.1879,深谷
14099,2025-05-17 22:55:00,0.1879,深谷
14100,2025-05-17 23:00:00,0.1879,深谷
14101,2025-05-17 23:05:00,0.1879,深谷
14102,2025-05-17 23:10:00,0.1879,深谷
14103,2025-05-17 23:15:00,0.1879,深谷
14104,2025-05-17 23:20:00,0.1879,深谷
14105,2025-05-17 23:25:00,0.1879,深谷
14106,2025-05-17 23:30:00,0.1879,深谷
14107,2025-05-17 23:35:00,0.1879,深谷
14108,2025-05-17 23:40:00,0.1879,深谷
14109,2025-05-17 23:45:00,0.1879,深谷
14110,2025-05-17 23:50:00,0.1879,深谷
14111,2025-05-17 23:55:00,0.1879,深谷
14112,2025-05-18 00:00:00,0.1879,深谷
14113,2025-05-18 00:05:00,0.1879,深谷
14114,2025-05-18 00:10:00,0.1879,深谷
14115,2025-05-18 00:15:00,0.1879,深谷
14116,2025-05-18 00:20:00,0.1879,深谷
14117,2025-05-18 00:25:00,0.1879,深谷
14118,2025-05-18 00:30:00,0.1879,深谷
14119,2025-05-18 00:35:00,0.1879,深谷
14120,2025-05-18 00:40:00,0.1879,深谷
14121,2025-05-18 00:45:00,0.1879,深谷
14122,2025-05-18 00:50:00,0.1879,深谷
14123,2025-05-18 00:55:00,0.1879,深谷
14124,2025-05-18 01:00:00,0.1879,深谷
14125,2025-05-18 01:05:00,0.1879,深谷
14126,2025-05-18 01:10:00,0.1879,深谷
14127,2025-05-18 01:15:00,0.1879,深谷
14128,2025-05-18 01:20:00,0.1879,深谷
14129,2025-05-18 01:25:00,0.1879,深谷
14130,2025-05-18 01:30:00,0.1879,深谷
14131,2025-05-18 01:35:00,0.1879,深谷
14132,2025-05-18 01:40:00,0.1879,深谷
14133,2025-05-18 01:45:00,0.1879,深谷
14134,2025-05-18 01:50:00,0.1879,深谷
14135,2025-05-18 01:55:00,0.1879,深谷
14136,2025-05-18 02:00:00,0.1879,深谷
14137,2025-05-18 02:05:00,0.1879,深谷
14138,2025-05-18 02:10:00,0.1879,深谷
14139,2025-05-18 02:15:00,0.1879,深谷
14140,2025-05-18 02:20:00,0.1879,深谷
14141,2025-05-18 02:25:00,0.1879,深谷
14142,2025-05-18 02:30:00,0.1879,深谷
14143,2025-05-18 02:35:00,0.1879,深谷
14144,2025-05-18 02:40:00,0.1879,深谷
14145,2025-05-18 02:45:00,0.1879,深谷
14146,2025-05-18 02:50:00,0.1879,深谷
14147,2025-05-18 02:55:00,0.1879,深谷
14148,2025-05-18 03:00:00,0.1879,深谷
14149,2025-05-18 03:05:00,0.1879,深谷
14150,2025-05-18 03:10:00,0.1879,深谷
14151,2025-05-18 03:15:00,0.1879,深谷
14152,2025-05-18 03:20:00,0.1879,深谷
14153,2025-05-18 03:25:00,0.1879,深谷
14154,2025-05-18 03:30:00,0.1879,深谷
14155,2025-05-18 03:35:00,0.1879,深谷
14156,2025-05-18 03:40:00,0.1879,深谷
14157,2025-05-18 03:45:00,0.1879,深谷
14158,2025-05-18 03:50:00,0.1879,深谷
14159,2025-05-18 03:55:00,0.1879,深谷
14160,2025-05-18 04:00:00,0.1879,深谷
14161,2025-05-18 04:05:00,0.1879,深谷
14162,2025-05-18 04:10:00,0.1879,深谷
14163,2025-05-18 04:15:00,0.1879,深谷
14164,2025-05-18 04:20:00,0.1879,深谷
14165,2025-05-18 04:25:00,0.1879,深谷
14166,2025-05-18 04:30:00,0.1879,深谷
14167,2025-05-18 04:35:00,0.1879,深谷
14168,2025-05-18 04:40:00,0.1879,深谷
14169,2025-05-18 04:45:00,0.1879,深谷
14170,2025-05-18 04:50:00,0.1879,深谷
14171,2025-05-18 04:55:00,0.1879,深谷
14172,2025-05-18 05:00:00,0.1879,深谷
14173,2025-05-18 05:05:00,0.1879,深谷
14174,2025-05-18 05:10:00,0.1879,深谷
14175,2025-05-18 05:15:00,0.1879,深谷
14176,2025-05-18 05:20:00,0.1879,深谷
14177,2025-05-18 05:25:00,0.1879,深谷
14178,2025-05-18 05:30:00,0.1879,深谷
14179,2025-05-18 05:35:00,0.1879,深谷
14180,2025-05-18 05:40:00,0.1879,深谷
14181,2025-05-18 05:45:00,0.1879,深谷
14182,2025-05-18 05:50:00,0.1879,深谷
14183,2025-05-18 05:55:00,0.1879,深谷
14184,2025-05-18 06:00:00,0.6369,平
14185,2025-05-18 06:05:00,0.6369,平
14186,2025-05-18 06:10:00,0.6369,平
14187,2025-05-18 06:15:00,0.6369,平
14188,2025-05-18 06:20:00,0.6369,平
14189,2025-05-18 06:25:00,0.6369,平
14190,2025-05-18 06:30:00,0.6369,平
14191,2025-05-18 06:35:00,0.6369,平
14192,2025-05-18 06:40:00,0.6369,平
14193,2025-05-18 06:45:00,0.6369,平
14194,2025-05-18 06:50:00,0.6369,平
14195,2025-05-18 06:55:00,0.6369,平
14196,2025-05-18 07:00:00,0.6369,平
14197,2025-05-18 07:05:00,0.6369,平
14198,2025-05-18 07:10:00,0.6369,平
14199,2025-05-18 07:15:00,0.6369,平
14200,2025-05-18 07:20:00,0.6369,平
14201,2025-05-18 07:25:00,0.6369,平
14202,2025-05-18 07:30:00,0.6369,平
14203,2025-05-18 07:35:00,0.6369,平
14204,2025-05-18 07:40:00,0.6369,平
14205,2025-05-18 07:45:00,0.6369,平
14206,2025-05-18 07:50:00,0.6369,平
14207,2025-05-18 07:55:00,0.6369,平
14208,2025-05-18 08:00:00,0.9736,峰
14209,2025-05-18 08:05:00,0.9736,峰
14210,2025-05-18 08:10:00,0.9736,峰
14211,2025-05-18 08:15:00,0.9736,峰
14212,2025-05-18 08:20:00,0.9736,峰
14213,2025-05-18 08:25:00,0.9736,峰
14214,2025-05-18 08:30:00,0.9736,峰
14215,2025-05-18 08:35:00,0.9736,峰
14216,2025-05-18 08:40:00,0.9736,峰
14217,2025-05-18 08:45:00,0.9736,峰
14218,2025-05-18 08:50:00,0.9736,峰
14219,2025-05-18 08:55:00,0.9736,峰
14220,2025-05-18 09:00:00,0.9736,峰
14221,2025-05-18 09:05:00,0.9736,峰
14222,2025-05-18 09:10:00,0.9736,峰
14223,2025-05-18 09:15:00,0.9736,峰
14224,2025-05-18 09:20:00,0.9736,峰
14225,2025-05-18 09:25:00,0.9736,峰
14226,2025-05-18 09:30:00,0.9736,峰
14227,2025-05-18 09:35:00,0.9736,峰
14228,2025-05-18 09:40:00,0.9736,峰
14229,2025-05-18 09:45:00,0.9736,峰
14230,2025-05-18 09:50:00,0.9736,峰
14231,2025-05-18 09:55:00,0.9736,峰
14232,2025-05-18 10:00:00,0.9736,峰
14233,2025-05-18 10:05:00,0.9736,峰
14234,2025-05-18 10:10:00,0.9736,峰
14235,2025-05-18 10:15:00,0.9736,峰
14236,2025-05-18 10:20:00,0.9736,峰
14237,2025-05-18 10:25:00,0.9736,峰
14238,2025-05-18 10:30:00,0.9736,峰
14239,2025-05-18 10:35:00,0.9736,峰
14240,2025-05-18 10:40:00,0.9736,峰
14241,2025-05-18 10:45:00,0.9736,峰
14242,2025-05-18 10:50:00,0.9736,峰
14243,2025-05-18 10:55:00,0.9736,峰
14244,2025-05-18 11:00:00,0.6369,平
14245,2025-05-18 11:05:00,0.6369,平
14246,2025-05-18 11:10:00,0.6369,平
14247,2025-05-18 11:15:00,0.6369,平
14248,2025-05-18 11:20:00,0.6369,平
14249,2025-05-18 11:25:00,0.6369,平
14250,2025-05-18 11:30:00,0.6369,平
14251,2025-05-18 11:35:00,0.6369,平
14252,2025-05-18 11:40:00,0.6369,平
14253,2025-05-18 11:45:00,0.6369,平
14254,2025-05-18 11:50:00,0.6369,平
14255,2025-05-18 11:55:00,0.6369,平
14256,2025-05-18 12:00:00,0.6369,平
14257,2025-05-18 12:05:00,0.6369,平
14258,2025-05-18 12:10:00,0.6369,平
14259,2025-05-18 12:15:00,0.6369,平
14260,2025-05-18 12:20:00,0.6369,平
14261,2025-05-18 12:25:00,0.6369,平
14262,2025-05-18 12:30:00,0.6369,平
14263,2025-05-18 12:35:00,0.6369,平
14264,2025-05-18 12:40:00,0.6369,平
14265,2025-05-18 12:45:00,0.6369,平
14266,2025-05-18 12:50:00,0.6369,平
14267,2025-05-18 12:55:00,0.6369,平
14268,2025-05-18 13:00:00,0.6369,平
14269,2025-05-18 13:05:00,0.6369,平
14270,2025-05-18 13:10:00,0.6369,平
14271,2025-05-18 13:15:00,0.6369,平
14272,2025-05-18 13:20:00,0.6369,平
14273,2025-05-18 13:25:00,0.6369,平
14274,2025-05-18 13:30:00,0.6369,平
14275,2025-05-18 13:35:00,0.6369,平
14276,2025-05-18 13:40:00,0.6369,平
14277,2025-05-18 13:45:00,0.6369,平
14278,2025-05-18 13:50:00,0.6369,平
14279,2025-05-18 13:55:00,0.6369,平
14280,2025-05-18 14:00:00,0.6369,平
14281,2025-05-18 14:05:00,0.6369,平
14282,2025-05-18 14:10:00,0.6369,平
14283,2025-05-18 14:15:00,0.6369,平
14284,2025-05-18 14:20:00,0.6369,平
14285,2025-05-18 14:25:00,0.6369,平
14286,2025-05-18 14:30:00,0.6369,平
14287,2025-05-18 14:35:00,0.6369,平
14288,2025-05-18 14:40:00,0.6369,平
14289,2025-05-18 14:45:00,0.6369,平
14290,2025-05-18 14:50:00,0.6369,平
14291,2025-05-18 14:55:00,0.6369,平
14292,2025-05-18 15:00:00,0.6369,平
14293,2025-05-18 15:05:00,0.6369,平
14294,2025-05-18 15:10:00,0.6369,平
14295,2025-05-18 15:15:00,0.6369,平
14296,2025-05-18 15:20:00,0.6369,平
14297,2025-05-18 15:25:00,0.6369,平
14298,2025-05-18 15:30:00,0.6369,平
14299,2025-05-18 15:35:00,0.6369,平
14300,2025-05-18 15:40:00,0.6369,平
14301,2025-05-18 15:45:00,0.6369,平
14302,2025-05-18 15:50:00,0.6369,平
14303,2025-05-18 15:55:00,0.6369,平
14304,2025-05-18 16:00:00,0.6369,平
14305,2025-05-18 16:05:00,0.6369,平
14306,2025-05-18 16:10:00,0.6369,平
14307,2025-05-18 16:15:00,0.6369,平
14308,2025-05-18 16:20:00,0.6369,平
14309,2025-05-18 16:25:00,0.6369,平
14310,2025-05-18 16:30:00,0.6369,平
14311,2025-05-18 16:35:00,0.6369,平
14312,2025-05-18 16:40:00,0.6369,平
14313,2025-05-18 16:45:00,0.6369,平
14314,2025-05-18 16:50:00,0.6369,平
14315,2025-05-18 16:55:00,0.6369,平
14316,2025-05-18 17:00:00,0.6369,平
14317,2025-05-18 17:05:00,0.6369,平
14318,2025-05-18 17:10:00,0.6369,平
14319,2025-05-18 17:15:00,0.6369,平
14320,2025-05-18 17:20:00,0.6369,平
14321,2025-05-18 17:25:00,0.6369,平
14322,2025-05-18 17:30:00,0.6369,平
14323,2025-05-18 17:35:00,0.6369,平
14324,2025-05-18 17:40:00,0.6369,平
14325,2025-05-18 17:45:00,0.6369,平
14326,2025-05-18 17:50:00,0.6369,平
14327,2025-05-18 17:55:00,0.6369,平
14328,2025-05-18 18:00:00,0.9736,峰
14329,2025-05-18 18:05:00,0.9736,峰
14330,2025-05-18 18:10:00,0.9736,峰
14331,2025-05-18 18:15:00,0.9736,峰
14332,2025-05-18 18:20:00,0.9736,峰
14333,2025-05-18 18:25:00,0.9736,峰
14334,2025-05-18 18:30:00,0.9736,峰
14335,2025-05-18 18:35:00,0.9736,峰
14336,2025-05-18 18:40:00,0.9736,峰
14337,2025-05-18 18:45:00,0.9736,峰
14338,2025-05-18 18:50:00,0.9736,峰
14339,2025-05-18 18:55:00,0.9736,峰
14340,2025-05-18 19:00:00,0.9736,峰
14341,2025-05-18 19:05:00,0.9736,峰
14342,2025-05-18 19:10:00,0.9736,峰
14343,2025-05-18 19:15:00,0.9736,峰
14344,2025-05-18 19:20:00,0.9736,峰
14345,2025-05-18 19:25:00,0.9736,峰
14346,2025-05-18 19:30:00,0.9736,峰
14347,2025-05-18 19:35:00,0.9736,峰
14348,2025-05-18 19:40:00,0.9736,峰
14349,2025-05-18 19:45:00,0.9736,峰
14350,2025-05-18 19:50:00,0.9736,峰
14351,2025-05-18 19:55:00,0.9736,峰
14352,2025-05-18 20:00:00,0.9736,峰
14353,2025-05-18 20:05:00,0.9736,峰
14354,2025-05-18 20:10:00,0.9736,峰
14355,2025-05-18 20:15:00,0.9736,峰
14356,2025-05-18 20:20:00,0.9736,峰
14357,2025-05-18 20:25:00,0.9736,峰
14358,2025-05-18 20:30:00,0.9736,峰
14359,2025-05-18 20:35:00,0.9736,峰
14360,2025-05-18 20:40:00,0.9736,峰
14361,2025-05-18 20:45:00,0.9736,峰
