,time,value
10505,2025-05-05 11:25:00,11006.33
10506,2025-05-05 11:30:00,10906.36
10507,2025-05-05 11:35:00,10818.34
10508,2025-05-05 11:40:00,10910.34
10509,2025-05-05 11:45:00,10966.33
10510,2025-05-05 11:50:00,10782.4
10511,2025-05-05 11:55:00,10806.37
10512,2025-05-05 12:00:00,10914.37
10513,2025-05-05 12:05:00,10990.32
10514,2025-05-05 12:10:00,10934.34
10515,2025-05-05 12:15:00,10942.34
10516,2025-05-05 12:20:00,10978.36
10517,2025-05-05 12:25:00,10934.33
10518,2025-05-05 12:30:00,10842.35
10519,2025-05-05 12:35:00,11030.36
10520,2025-05-05 12:40:00,10906.36
10521,2025-05-05 12:45:00,10902.35
10522,2025-05-05 12:50:00,11518.34
10523,2025-05-05 12:55:00,10890.33
10524,2025-05-05 13:00:00,10874.35
10525,2025-05-05 13:05:00,11010.38
10526,2025-05-05 13:10:00,10894.33
10527,2025-05-05 13:15:00,10870.35
10528,2025-05-05 13:20:00,10950.35
10529,2025-05-05 13:25:00,10998.33
10530,2025-05-05 13:30:00,10898.35
10531,2025-05-05 13:35:00,10778.35
10532,2025-05-05 13:40:00,10894.37
10533,2025-05-05 13:45:00,11042.37
10534,2025-05-05 13:50:00,11066.36
10535,2025-05-05 13:55:00,10878.35
10536,2025-05-05 14:00:00,11034.33
10537,2025-05-05 14:05:00,11030.35
10538,2025-05-05 14:10:00,10934.35
10539,2025-05-05 14:15:00,11014.37
10540,2025-05-05 14:20:00,10986.33
10541,2025-05-05 14:25:00,11070.36
10542,2025-05-05 14:30:00,10966.38
10543,2025-05-05 14:35:00,10938.35
10544,2025-05-05 14:40:00,10894.38
10545,2025-05-05 14:45:00,11074.36
10546,2025-05-05 14:50:00,10958.36
10547,2025-05-05 14:55:00,11030.35
10548,2025-05-05 15:00:00,11222.36
10549,2025-05-05 15:05:00,11110.37
10550,2025-05-05 15:10:00,11146.36
10551,2025-05-05 15:15:00,10906.34
10552,2025-05-05 15:20:00,10942.36
10553,2025-05-05 15:25:00,11098.36
10554,2025-05-05 15:30:00,11094.34
10555,2025-05-05 15:35:00,11158.35
10556,2025-05-05 15:40:00,11098.37
10557,2025-05-05 15:45:00,11054.36
10558,2025-05-05 15:50:00,11134.35
10559,2025-05-05 15:55:00,11118.37
10560,2025-05-05 16:00:00,11098.36
10561,2025-05-05 16:05:00,11126.36
10562,2025-05-05 16:10:00,10862.32
10563,2025-05-05 16:15:00,11074.37
10564,2025-05-05 16:20:00,11146.36
10565,2025-05-05 16:25:00,10870.36
10566,2025-05-05 16:30:00,11070.36
10567,2025-05-05 16:35:00,11098.36
10568,2025-05-05 16:40:00,11030.36
10569,2025-05-05 16:45:00,11022.37
10570,2025-05-05 16:50:00,10954.35
10571,2025-05-05 16:55:00,10934.34
10572,2025-05-05 17:00:00,10906.36
10573,2025-05-05 17:05:00,11098.36
10574,2025-05-05 17:10:00,11074.36
10575,2025-05-05 17:15:00,10966.33
10576,2025-05-05 17:20:00,10890.35
10577,2025-05-05 17:25:00,10878.33
10578,2025-05-05 17:30:00,11234.36
10579,2025-05-05 17:35:00,10926.33
10580,2025-05-05 17:40:00,11046.33
10581,2025-05-05 17:45:00,11226.41
10582,2025-05-05 17:50:00,11102.35
10583,2025-05-05 17:55:00,10798.36
10584,2025-05-05 18:00:00,10934.35
10585,2025-05-05 18:05:00,10914.38
10586,2025-05-05 18:10:00,11094.32
10587,2025-05-05 18:15:00,10722.36
10588,2025-05-05 18:20:00,10798.36
10589,2025-05-05 18:25:00,10602.35
10590,2025-05-05 18:30:00,10978.32
10591,2025-05-05 18:35:00,10794.37
10592,2025-05-05 18:40:00,10910.33
10593,2025-05-05 18:45:00,10926.35
10594,2025-05-05 18:50:00,10822.38
10595,2025-05-05 18:55:00,10886.34
10596,2025-05-05 19:00:00,10862.33
10597,2025-05-05 19:05:00,10762.34
10598,2025-05-05 19:10:00,10602.38
10599,2025-05-05 19:15:00,10718.37
10600,2025-05-05 19:20:00,10702.33
10601,2025-05-05 19:25:00,10594.33
10602,2025-05-05 19:30:00,10670.37
10603,2025-05-05 19:35:00,10590.37
10604,2025-05-05 19:40:00,10814.36
10605,2025-05-05 19:45:00,10794.36
10606,2025-05-05 19:50:00,10710.36
10607,2025-05-05 19:55:00,10846.33
10608,2025-05-05 20:00:00,10890.38
10609,2025-05-05 20:05:00,11058.39
10610,2025-05-05 20:10:00,10886.37
10611,2025-05-05 20:15:00,10906.38
10612,2025-05-05 20:20:00,10874.38
10613,2025-05-05 20:25:00,10830.38
10614,2025-05-05 20:30:00,10730.39
10615,2025-05-05 20:35:00,10814.38
10616,2025-05-05 20:40:00,10838.38
10617,2025-05-05 20:45:00,10710.37
10618,2025-05-05 20:50:00,10778.37
10619,2025-05-05 20:55:00,10738.36
10620,2025-05-05 21:00:00,10986.37
10621,2025-05-05 21:05:00,11074.33
10622,2025-05-05 21:10:00,11098.36
10623,2025-05-05 21:15:00,11082.37
10624,2025-05-05 21:20:00,11126.36
10625,2025-05-05 21:25:00,11058.34
10626,2025-05-05 21:30:00,11182.33
10627,2025-05-05 21:35:00,11178.38
10628,2025-05-05 21:40:00,11082.38
10629,2025-05-05 21:45:00,11010.39
10630,2025-05-05 21:50:00,11162.38
10631,2025-05-05 21:55:00,10866.39
10632,2025-05-05 22:00:00,10834.39
10633,2025-05-05 22:05:00,10774.39
10634,2025-05-05 22:10:00,10726.37
10635,2025-05-05 22:15:00,10782.35
10636,2025-05-05 22:20:00,11078.36
10637,2025-05-05 22:25:00,11046.34
10638,2025-05-05 22:30:00,10942.33
10639,2025-05-05 22:35:00,11110.37
10640,2025-05-05 22:40:00,11066.34
10641,2025-05-05 22:45:00,11046.35
10642,2025-05-05 22:50:00,11058.38
10643,2025-05-05 22:55:00,10978.37
10644,2025-05-05 23:00:00,11170.36
10645,2025-05-05 23:05:00,11230.36
10646,2025-05-05 23:10:00,11210.33
10647,2025-05-05 23:15:00,11226.33
10648,2025-05-05 23:20:00,10998.36
10649,2025-05-05 23:25:00,11146.37
10650,2025-05-05 23:30:00,11066.35
10651,2025-05-05 23:35:00,11158.38
10652,2025-05-05 23:40:00,11154.37
10653,2025-05-05 23:45:00,11194.36
10654,2025-05-05 23:50:00,10866.38
10655,2025-05-05 23:55:00,10998.39
10656,2025-05-06 00:00:00,11158.41
10657,2025-05-06 00:05:00,11226.36
10658,2025-05-06 00:10:00,11046.36
10659,2025-05-06 00:15:00,10854.34
10660,2025-05-06 00:20:00,10662.37
10661,2025-05-06 00:25:00,11026.34
10662,2025-05-06 00:30:00,10958.35
10663,2025-05-06 00:35:00,10926.34
10664,2025-05-06 00:40:00,10866.35
10665,2025-05-06 00:45:00,10782.35
10666,2025-05-06 00:50:00,10822.37
10667,2025-05-06 00:55:00,10966.38
10668,2025-05-06 01:00:00,10882.33
10669,2025-05-06 01:05:00,10706.37
10670,2025-05-06 01:10:00,10770.38
10671,2025-05-06 01:15:00,10810.35
10672,2025-05-06 01:20:00,10818.34
10673,2025-05-06 01:25:00,10818.36
10674,2025-05-06 01:30:00,10922.36
10675,2025-05-06 01:35:00,11018.38
10676,2025-05-06 01:40:00,11118.34
10677,2025-05-06 01:45:00,11098.4
10678,2025-05-06 01:50:00,10978.36
10679,2025-05-06 01:55:00,11058.33
10680,2025-05-06 02:00:00,11010.35
10681,2025-05-06 02:05:00,11154.38
10682,2025-05-06 02:10:00,10994.39
10683,2025-05-06 02:15:00,11062.36
10684,2025-05-06 02:20:00,11062.39
10685,2025-05-06 02:25:00,11038.36
10686,2025-05-06 02:30:00,11086.35
10687,2025-05-06 02:35:00,11102.35
10688,2025-05-06 02:40:00,11010.38
10689,2025-05-06 02:45:00,11046.34
10690,2025-05-06 02:50:00,11094.36
10691,2025-05-06 02:55:00,10910.34
10692,2025-05-06 03:00:00,11170.38
10693,2025-05-06 03:05:00,11082.39
10694,2025-05-06 03:10:00,11118.38
10695,2025-05-06 03:15:00,11010.37
10696,2025-05-06 03:20:00,11046.36
10697,2025-05-06 03:25:00,11014.35
10698,2025-05-06 03:30:00,10838.34
10699,2025-05-06 03:35:00,10794.44
10700,2025-05-06 03:40:00,10954.34
10701,2025-05-06 03:45:00,11010.37
10702,2025-05-06 03:50:00,10842.35
10703,2025-05-06 03:55:00,10870.36
10704,2025-05-06 04:00:00,10890.35
10705,2025-05-06 04:05:00,11110.35
10706,2025-05-06 04:10:00,10930.34
10707,2025-05-06 04:15:00,10890.39
10708,2025-05-06 04:20:00,11110.39
10709,2025-05-06 04:25:00,10738.36
10710,2025-05-06 04:30:00,11046.36
10711,2025-05-06 04:35:00,10886.36
10712,2025-05-06 04:40:00,11042.35
10713,2025-05-06 04:45:00,10554.35
10714,2025-05-06 04:50:00,10974.35
10715,2025-05-06 04:55:00,11038.36
10716,2025-05-06 05:00:00,10954.37
10717,2025-05-06 05:05:00,11042.37
10718,2025-05-06 05:10:00,11146.38
10719,2025-05-06 05:15:00,11018.36
10720,2025-05-06 05:20:00,10834.41
10721,2025-05-06 05:25:00,10998.37
10722,2025-05-06 05:30:00,11006.37
10723,2025-05-06 05:35:00,11106.37
10724,2025-05-06 05:40:00,11082.41
10725,2025-05-06 05:45:00,10978.33
10726,2025-05-06 05:50:00,10878.36
10727,2025-05-06 05:55:00,10994.37
10728,2025-05-06 06:00:00,11098.4
10729,2025-05-06 06:05:00,10918.35
10730,2025-05-06 06:10:00,10986.36
10731,2025-05-06 06:15:00,11002.33
10732,2025-05-06 06:20:00,10902.36
10733,2025-05-06 06:25:00,11014.36
10734,2025-05-06 06:30:00,10986.35
10735,2025-05-06 06:35:00,11018.39
10736,2025-05-06 06:40:00,10998.34
10737,2025-05-06 06:45:00,11030.38
10738,2025-05-06 06:50:00,11002.34
10739,2025-05-06 06:55:00,10950.36
10740,2025-05-06 07:00:00,10814.39
10741,2025-05-06 07:05:00,10794.38
10742,2025-05-06 07:10:00,10954.35
10743,2025-05-06 07:15:00,10834.36
10744,2025-05-06 07:20:00,10834.4
10745,2025-05-06 07:25:00,10774.36
10746,2025-05-06 07:30:00,10878.36
10747,2025-05-06 07:35:00,10722.33
10748,2025-05-06 07:40:00,10702.33
10749,2025-05-06 07:45:00,10778.38
10750,2025-05-06 07:50:00,10950.33
10751,2025-05-06 07:55:00,10798.37
10752,2025-05-06 08:00:00,10910.36
10753,2025-05-06 08:05:00,10914.34
10754,2025-05-06 08:10:00,10918.36
10755,2025-05-06 08:15:00,10854.35
10756,2025-05-06 08:20:00,10922.35
10757,2025-05-06 08:25:00,10878.36
10758,2025-05-06 08:30:00,10966.36
10759,2025-05-06 08:35:00,11054.33
10760,2025-05-06 08:40:00,10886.33
10761,2025-05-06 08:45:00,11118.35
10762,2025-05-06 08:50:00,11018.37
10763,2025-05-06 08:55:00,11082.34
10764,2025-05-06 09:00:00,11038.3
10765,2025-05-06 09:05:00,11102.35
10766,2025-05-06 09:10:00,11106.38
10767,2025-05-06 09:15:00,11130.36
10768,2025-05-06 09:20:00,11158.35
10769,2025-05-06 09:25:00,11134.36
10770,2025-05-06 09:30:00,11130.37
10771,2025-05-06 09:35:00,11102.36
10772,2025-05-06 09:40:00,10826.35
10773,2025-05-06 09:45:00,11050.36
10774,2025-05-06 09:50:00,10954.37
10775,2025-05-06 09:55:00,10890.38
10776,2025-05-06 10:00:00,11134.35
10777,2025-05-06 10:05:00,11246.39
10778,2025-05-06 10:10:00,10918.37
10779,2025-05-06 10:15:00,11070.33
10780,2025-05-06 10:20:00,10978.36
10781,2025-05-06 10:25:00,11082.33
10782,2025-05-06 10:30:00,10806.36
10783,2025-05-06 10:35:00,11018.34
10784,2025-05-06 10:40:00,11070.37
10785,2025-05-06 10:45:00,11094.4
10786,2025-05-06 10:50:00,11198.32
10787,2025-05-06 10:55:00,11238.35
10788,2025-05-06 11:00:00,11022.33
10789,2025-05-06 11:05:00,10850.36
10790,2025-05-06 11:10:00,10950.35
10791,2025-05-06 11:15:00,10838.38
10792,2025-05-06 11:20:00,10854.37
10793,2025-05-06 11:25:00,10898.35
10794,2025-05-06 11:30:00,10858.41
10795,2025-05-06 11:35:00,10970.38
10796,2025-05-06 11:40:00,11142.37
10797,2025-05-06 11:45:00,11194.38
10798,2025-05-06 11:50:00,11194.38
10799,2025-05-06 11:55:00,11286.38
10800,2025-05-06 12:00:00,11266.38
10801,2025-05-06 12:05:00,10910.37
10802,2025-05-06 12:10:00,10962.38
10803,2025-05-06 12:15:00,10914.37
10804,2025-05-06 12:20:00,11122.35
10805,2025-05-06 12:25:00,10674.36
10806,2025-05-06 12:30:00,11234.34
10807,2025-05-06 12:35:00,11146.38
10808,2025-05-06 12:40:00,11194.38
10809,2025-05-06 12:45:00,11214.34
10810,2025-05-06 12:50:00,11186.36
10811,2025-05-06 12:55:00,11090.35
10812,2025-05-06 13:00:00,11254.39
10813,2025-05-06 13:05:00,11002.39
10814,2025-05-06 13:10:00,11202.33
10815,2025-05-06 13:15:00,10950.36
10816,2025-05-06 13:20:00,11026.31
10817,2025-05-06 13:25:00,11126.35
10818,2025-05-06 13:30:00,10834.37
10819,2025-05-06 13:35:00,10806.39
10820,2025-05-06 13:40:00,10706.35
10821,2025-05-06 13:45:00,10794.37
10822,2025-05-06 13:50:00,10758.34
10823,2025-05-06 13:55:00,10754.37
10824,2025-05-06 14:00:00,10798.35
10825,2025-05-06 14:05:00,11078.37
10826,2025-05-06 14:10:00,11002.33
10827,2025-05-06 14:15:00,11014.35
10828,2025-05-06 14:20:00,10998.34
10829,2025-05-06 14:25:00,10738.39
10830,2025-05-06 14:30:00,10950.38
10831,2025-05-06 14:35:00,10998.41
10832,2025-05-06 14:40:00,10966.32
10833,2025-05-06 14:45:00,10942.37
10834,2025-05-06 14:50:00,10926.33
10835,2025-05-06 14:55:00,10778.33
10836,2025-05-06 15:00:00,10746.34
10837,2025-05-06 15:05:00,10762.36
10838,2025-05-06 15:10:00,10858.33
10839,2025-05-06 15:15:00,10886.36
10840,2025-05-06 15:20:00,10818.35
10841,2025-05-06 15:25:00,10882.37
10842,2025-05-06 15:30:00,10878.31
10843,2025-05-06 15:35:00,11026.36
10844,2025-05-06 15:40:00,11022.37
10845,2025-05-06 15:45:00,11002.36
10846,2025-05-06 15:50:00,10962.34
10847,2025-05-06 15:55:00,10906.38
10848,2025-05-06 16:00:00,10990.33
10849,2025-05-06 16:05:00,10882.33
10850,2025-05-06 16:10:00,10830.36
10851,2025-05-06 16:15:00,10962.38
10852,2025-05-06 16:20:00,10906.34
10853,2025-05-06 16:25:00,10858.35
10854,2025-05-06 16:30:00,10802.37
10855,2025-05-06 16:35:00,10686.41
10856,2025-05-06 16:40:00,10710.33
10857,2025-05-06 16:45:00,10430.31
10858,2025-05-06 16:50:00,10414.35
10859,2025-05-06 16:55:00,10438.35
10860,2025-05-06 17:00:00,10386.39
10861,2025-05-06 17:05:00,10550.39
10862,2025-05-06 17:10:00,10718.35
10863,2025-05-06 17:15:00,10730.35
10864,2025-05-06 17:20:00,10758.37
10865,2025-05-06 17:25:00,10770.39
10866,2025-05-06 17:30:00,10674.37
10867,2025-05-06 17:35:00,10666.37
10868,2025-05-06 17:40:00,10638.35
10869,2025-05-06 17:45:00,10666.37
10870,2025-05-06 17:50:00,10758.37
10871,2025-05-06 17:55:00,10670.33
10872,2025-05-06 18:00:00,10626.34
10873,2025-05-06 18:05:00,10754.36
10874,2025-05-06 18:10:00,10710.38
10875,2025-05-06 18:15:00,10806.38
10876,2025-05-06 18:20:00,10814.39
10877,2025-05-06 18:25:00,10942.33
10878,2025-05-06 18:30:00,10834.33
10879,2025-05-06 18:35:00,10774.37
10880,2025-05-06 18:40:00,10698.36
10881,2025-05-06 18:45:00,10762.39
10882,2025-05-06 18:50:00,10698.36
10883,2025-05-06 18:55:00,10786.33
10884,2025-05-06 19:00:00,10706.34
10885,2025-05-06 19:05:00,10806.34
10886,2025-05-06 19:10:00,10838.37
10887,2025-05-06 19:15:00,10846.35
10888,2025-05-06 19:20:00,10714.38
10889,2025-05-06 19:25:00,10710.36
10890,2025-05-06 19:30:00,10766.35
10891,2025-05-06 19:35:00,10774.33
10892,2025-05-06 19:40:00,10822.38
10893,2025-05-06 19:45:00,10722.33
10894,2025-05-06 19:50:00,10842.37
10895,2025-05-06 19:55:00,10854.39
10896,2025-05-06 20:00:00,10350.37
10897,2025-05-06 20:05:00,10662.36
10898,2025-05-06 20:10:00,10646.35
10899,2025-05-06 20:15:00,10814.36
10900,2025-05-06 20:20:00,10762.37
10901,2025-05-06 20:25:00,10894.33
10902,2025-05-06 20:30:00,10498.39
10903,2025-05-06 20:35:00,10894.35
10904,2025-05-06 20:40:00,10782.36
10905,2025-05-06 20:45:00,10714.33
10906,2025-05-06 20:50:00,10506.33
10907,2025-05-06 20:55:00,10674.33
10908,2025-05-06 21:00:00,10902.33
10909,2025-05-06 21:05:00,10894.37
10910,2025-05-06 21:10:00,10674.38
10911,2025-05-06 21:15:00,10582.37
10912,2025-05-06 21:20:00,10614.37
10913,2025-05-06 21:25:00,10566.33
10914,2025-05-06 21:30:00,10558.37
10915,2025-05-06 21:35:00,10782.33
10916,2025-05-06 21:40:00,10846.36
10917,2025-05-06 21:45:00,10794.34
10918,2025-05-06 21:50:00,10882.35
10919,2025-05-06 21:55:00,10994.33
10920,2025-05-06 22:00:00,10874.38
10921,2025-05-06 22:05:00,10914.36
10922,2025-05-06 22:10:00,10822.34
10923,2025-05-06 22:15:00,10982.37
10924,2025-05-06 22:20:00,10966.31
10925,2025-05-06 22:25:00,10950.32
10926,2025-05-06 22:30:00,10890.36
10927,2025-05-06 22:35:00,10870.33
10928,2025-05-06 22:40:00,10962.36
10929,2025-05-06 22:45:00,10946.33
10930,2025-05-06 22:50:00,10986.34
10931,2025-05-06 22:55:00,10858.32
10932,2025-05-06 23:00:00,10886.36
10933,2025-05-06 23:05:00,10914.36
10934,2025-05-06 23:10:00,10886.35
10935,2025-05-06 23:15:00,10870.32
10936,2025-05-06 23:20:00,10930.36
10937,2025-05-06 23:25:00,10902.35
10938,2025-05-06 23:30:00,10958.38
10939,2025-05-06 23:35:00,11002.37
10940,2025-05-06 23:40:00,10926.35
10941,2025-05-06 23:45:00,11050.33
10942,2025-05-06 23:50:00,10954.35
10943,2025-05-06 23:55:00,10946.35
10944,2025-05-07 00:00:00,10966.35
10945,2025-05-07 00:05:00,11050.34
10946,2025-05-07 00:10:00,10978.36
10947,2025-05-07 00:15:00,11026.39
10948,2025-05-07 00:20:00,11006.38
10949,2025-05-07 00:25:00,10750.36
10950,2025-05-07 00:30:00,10718.32
10951,2025-05-07 00:35:00,10722.34
10952,2025-05-07 00:40:00,11142.38
10953,2025-05-07 00:45:00,10962.33
10954,2025-05-07 00:50:00,11038.34
10955,2025-05-07 00:55:00,10982.37
10956,2025-05-07 01:00:00,10954.34
10957,2025-05-07 01:05:00,11002.36
10958,2025-05-07 01:10:00,10930.35
10959,2025-05-07 01:15:00,10858.36
10960,2025-05-07 01:20:00,10686.35
10961,2025-05-07 01:25:00,10898.38
10962,2025-05-07 01:30:00,10878.36
10963,2025-05-07 01:35:00,10690.33
10964,2025-05-07 01:40:00,10574.34
10965,2025-05-07 01:45:00,10646.36
10966,2025-05-07 01:50:00,10350.33
10967,2025-05-07 01:55:00,10530.34
10968,2025-05-07 02:00:00,10510.33
10969,2025-05-07 02:05:00,10474.41
10970,2025-05-07 02:10:00,10426.35
10971,2025-05-07 02:15:00,10626.34
10972,2025-05-07 02:20:00,10586.35
10973,2025-05-07 02:25:00,10598.37
10974,2025-05-07 02:30:00,10610.36
10975,2025-05-07 02:35:00,10726.35
10976,2025-05-07 02:40:00,10698.34
10977,2025-05-07 02:45:00,10782.4
10978,2025-05-07 02:50:00,10946.34
10979,2025-05-07 02:55:00,10982.36
10980,2025-05-07 03:00:00,10830.35
10981,2025-05-07 03:05:00,10850.38
10982,2025-05-07 03:10:00,11046.34
10983,2025-05-07 03:15:00,10990.36
10984,2025-05-07 03:20:00,10850.33
10985,2025-05-07 03:25:00,10954.35
10986,2025-05-07 03:30:00,11018.39
10987,2025-05-07 03:35:00,10946.35
10988,2025-05-07 03:40:00,11018.39
10989,2025-05-07 03:45:00,10926.35
10990,2025-05-07 03:50:00,10950.33
10991,2025-05-07 03:55:00,11034.34
10992,2025-05-07 04:00:00,10894.33
10993,2025-05-07 04:05:00,10942.36
10994,2025-05-07 04:10:00,10898.35
10995,2025-05-07 04:15:00,10978.36
10996,2025-05-07 04:20:00,10986.36
10997,2025-05-07 04:25:00,11046.34
10998,2025-05-07 04:30:00,10906.35
10999,2025-05-07 04:35:00,10842.37
11000,2025-05-07 04:40:00,10794.36
11001,2025-05-07 04:45:00,10994.35
11002,2025-05-07 04:50:00,10734.35
11003,2025-05-07 04:55:00,10850.34
11004,2025-05-07 05:00:00,10882.35
11005,2025-05-07 05:05:00,10694.36
11006,2025-05-07 05:10:00,10926.35
11007,2025-05-07 05:15:00,10802.35
11008,2025-05-07 05:20:00,10926.37
11009,2025-05-07 05:25:00,10666.38
11010,2025-05-07 05:30:00,10898.38
11011,2025-05-07 05:35:00,10646.34
11012,2025-05-07 05:40:00,10558.36
11013,2025-05-07 05:45:00,10958.35
11014,2025-05-07 05:50:00,11014.36
11015,2025-05-07 05:55:00,10890.37
11016,2025-05-07 06:00:00,10930.36
11017,2025-05-07 06:05:00,10946.41
11018,2025-05-07 06:10:00,10918.39
11019,2025-05-07 06:15:00,10922.41
11020,2025-05-07 06:20:00,10966.39
11021,2025-05-07 06:25:00,10882.36
11022,2025-05-07 06:30:00,10954.45
11023,2025-05-07 06:35:00,10898.43
11024,2025-05-07 06:40:00,10926.42
11025,2025-05-07 06:45:00,10770.38
11026,2025-05-07 06:50:00,10998.42
11027,2025-05-07 06:55:00,10810.4
11028,2025-05-07 07:00:00,11006.38
11029,2025-05-07 07:05:00,10966.39
11030,2025-05-07 07:10:00,11002.38
11031,2025-05-07 07:15:00,10974.36
11032,2025-05-07 07:20:00,10686.39
11033,2025-05-07 07:25:00,10894.4
11034,2025-05-07 07:30:00,10946.39
11035,2025-05-07 07:35:00,10918.37
11036,2025-05-07 07:40:00,10894.37
11037,2025-05-07 07:45:00,10858.37
11038,2025-05-07 07:50:00,10758.36
11039,2025-05-07 07:55:00,10786.34
11040,2025-05-07 08:00:00,10870.35
11041,2025-05-07 08:05:00,10658.38
11042,2025-05-07 08:10:00,10850.34
11043,2025-05-07 08:15:00,10838.37
11044,2025-05-07 08:20:00,10886.33
11045,2025-05-07 08:25:00,10806.37
11046,2025-05-07 08:30:00,10862.33
11047,2025-05-07 08:35:00,10830.33
11048,2025-05-07 08:40:00,10822.36
11049,2025-05-07 08:45:00,10578.34
11050,2025-05-07 08:50:00,10862.35
11051,2025-05-07 08:55:00,10814.39
11052,2025-05-07 09:00:00,10754.34
11053,2025-05-07 09:05:00,10774.36
11054,2025-05-07 09:10:00,10750.36
11055,2025-05-07 09:15:00,10862.35
11056,2025-05-07 09:20:00,10850.39
11057,2025-05-07 09:25:00,10886.34
11058,2025-05-07 09:30:00,10834.35
11059,2025-05-07 09:35:00,10858.33
11060,2025-05-07 09:40:00,10882.37
11061,2025-05-07 09:45:00,10802.34
11062,2025-05-07 09:50:00,10782.34
11063,2025-05-07 09:55:00,10870.33
11064,2025-05-07 10:00:00,10866.35
11065,2025-05-07 10:05:00,10974.33
11066,2025-05-07 10:10:00,10838.34
11067,2025-05-07 10:15:00,10850.38
11068,2025-05-07 10:20:00,10858.44
11069,2025-05-07 10:25:00,10818.36
11070,2025-05-07 10:30:00,10846.36
11071,2025-05-07 10:35:00,10922.32
11072,2025-05-07 10:40:00,10726.35
11073,2025-05-07 10:45:00,10882.33
11074,2025-05-07 10:50:00,10806.37
11075,2025-05-07 10:55:00,10814.34
11076,2025-05-07 11:00:00,10806.32
11077,2025-05-07 11:05:00,10890.34
11078,2025-05-07 11:10:00,10746.38
11079,2025-05-07 11:15:00,10886.34
11080,2025-05-07 11:20:00,10894.34
11081,2025-05-07 11:25:00,10870.37
11082,2025-05-07 11:30:00,10934.36
11083,2025-05-07 11:35:00,10902.37
11084,2025-05-07 11:40:00,10934.41
11085,2025-05-07 11:45:00,10946.36
11086,2025-05-07 11:50:00,10978.36
11087,2025-05-07 11:55:00,11038.36
11088,2025-05-07 12:00:00,10754.37
11089,2025-05-07 12:05:00,10662.39
11090,2025-05-07 12:10:00,10782.34
11091,2025-05-07 12:15:00,10734.37
11092,2025-05-07 12:20:00,10738.37
11093,2025-05-07 12:25:00,10830.34
11094,2025-05-07 12:30:00,10826.34
11095,2025-05-07 12:35:00,10686.35
11096,2025-05-07 12:40:00,10730.35
11097,2025-05-07 12:45:00,10710.38
11098,2025-05-07 12:50:00,10810.36
11099,2025-05-07 12:55:00,10726.34
11100,2025-05-07 13:00:00,10642.38
11101,2025-05-07 13:05:00,10726.33
11102,2025-05-07 13:10:00,10582.35
11103,2025-05-07 13:15:00,11042.39
11104,2025-05-07 13:20:00,10954.37
11105,2025-05-07 13:25:00,10746.35
11106,2025-05-07 13:30:00,10646.36
11107,2025-05-07 13:35:00,10710.37
11108,2025-05-07 13:40:00,10634.37
11109,2025-05-07 13:45:00,10678.41
11110,2025-05-07 13:50:00,10862.36
11111,2025-05-07 13:55:00,11082.35
11112,2025-05-07 14:00:00,10734.36
11113,2025-05-07 14:05:00,10738.37
11114,2025-05-07 14:10:00,10730.39
11115,2025-05-07 14:15:00,10666.37
11116,2025-05-07 14:20:00,10694.39
11117,2025-05-07 14:25:00,10990.35
11118,2025-05-07 14:30:00,10982.34
11119,2025-05-07 14:35:00,10854.33
11120,2025-05-07 14:40:00,10990.34
11121,2025-05-07 14:45:00,10910.37
11122,2025-05-07 14:50:00,10986.35
11123,2025-05-07 14:55:00,10910.37
11124,2025-05-07 15:00:00,10990.35
11125,2025-05-07 15:05:00,11054.32
11126,2025-05-07 15:10:00,10998.36
11127,2025-05-07 15:15:00,11130.35
11128,2025-05-07 15:20:00,11098.39
11129,2025-05-07 15:25:00,10970.37
11130,2025-05-07 15:30:00,10954.34
11131,2025-05-07 15:35:00,11014.36
11132,2025-05-07 15:40:00,10994.35
11133,2025-05-07 15:45:00,11082.37
11134,2025-05-07 15:50:00,10946.35
11135,2025-05-07 15:55:00,11022.32
11136,2025-05-07 16:00:00,11006.35
11137,2025-05-07 16:05:00,11050.36
11138,2025-05-07 16:10:00,11090.41
11139,2025-05-07 16:15:00,11094.36
11140,2025-05-07 16:20:00,11014.35
11141,2025-05-07 16:25:00,10994.34
11142,2025-05-07 16:30:00,10954.39
11143,2025-05-07 16:35:00,10926.36
11144,2025-05-07 16:40:00,10958.35
11145,2025-05-07 16:45:00,11102.36
11146,2025-05-07 16:50:00,10986.38
11147,2025-05-07 16:55:00,10906.37
11148,2025-05-07 17:00:00,11034.33
11149,2025-05-07 17:05:00,10982.34
11150,2025-05-07 17:10:00,11022.35
11151,2025-05-07 17:15:00,10990.39
11152,2025-05-07 17:20:00,10878.36
11153,2025-05-07 17:25:00,10958.38
11154,2025-05-07 17:30:00,10742.37
11155,2025-05-07 17:35:00,10738.38
11156,2025-05-07 17:40:00,10850.39
11157,2025-05-07 17:45:00,10710.38
11158,2025-05-07 17:50:00,11014.34
11159,2025-05-07 17:55:00,10986.4
11160,2025-05-07 18:00:00,11002.37
11161,2025-05-07 18:05:00,11018.38
11162,2025-05-07 18:10:00,11058.33
11163,2025-05-07 18:15:00,11058.35
11164,2025-05-07 18:20:00,11202.33
11165,2025-05-07 18:25:00,11130.35
11166,2025-05-07 18:30:00,11114.39
11167,2025-05-07 18:35:00,11202.38
11168,2025-05-07 18:40:00,11234.37
11169,2025-05-07 18:45:00,11126.4
11170,2025-05-07 18:50:00,11210.37
